Case_number,District_name,Week_day,Year,Month,Day_month,Time,Type_of_vehicle,Sex,Age,Person_type,Injury_severity,Day,Holiday,Vacation_day,Numero_expedient_count,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Time_segment
2022S002022    ,Eixample,Wednesday,2022,4,6,15,Veh. motor personal mobility,Man,27,Driver,2,06/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.0,48,1008.0,0.0,20.1,1.6,14-22
2022S002023    ,Horta-Guinardó,Wednesday,2022,4,6,17,Motorcycle,Woman,30,Driver,2,06/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.0,48,1008.0,0.0,20.1,1.6,14-22
2022S002024    ,Eixample,Wednesday,2022,4,6,16,Motorcycle,Man,27,Driver,2,06/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.0,48,1008.0,0.0,20.1,1.6,14-22
2022S002026    ,Ciutat Vella,Wednesday,2022,4,6,17,Motorcycle,Man,86,Driver,2,06/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.0,48,1008.0,0.0,20.1,1.6,14-22
2022S002028    ,Sant Andreu,Wednesday,2022,4,6,20,Tourism,Man,56,Driver,1,06/04/2022,Not Holiday,False,1,0,1,0,False,Spring,1,14.0,48,1008.0,0.0,20.1,1.6,14-22
2022S002029    ,Eixample,Wednesday,2022,4,6,20,Veh. motor personal mobility,Woman,64,Pedestrian,2,06/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.0,48,1008.0,0.0,20.1,1.6,14-22
2022S002030    ,Horta-Guinardó,Thursday,2022,4,7,7,Motorcycle,Man,52,Driver,1,07/04/2022,Not Holiday,False,1,0,1,0,False,Spring,1,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002031    ,Desconegut,Thursday,2022,4,7,5,Motorcycle,Woman,57,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,0,16.6,49,1010.3,0.0,24.2,2.3,22-6
2022S002032    ,Sarrià-Sant Gervasi,Thursday,2022,4,7,10,Bicycle,Man,35,Driver,1,07/04/2022,Not Holiday,False,2,0,1,0,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002033    ,Ciutat Vella,Wednesday,2022,4,6,21,Motorcycle,Woman,53,Driver,2,06/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.0,48,1008.0,0.0,20.1,1.6,14-22
2022S002034    ,Sant Andreu,Thursday,2022,4,7,9,Motorcycle,Man,64,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002035    ,Eixample,Thursday,2022,4,7,10,Ciclomotor,Man,43,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002036    ,Sarrià-Sant Gervasi,Thursday,2022,4,7,11,Motorcycle,Man,35,Driver,2,07/04/2022,Not Holiday,False,2,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002037    ,Nou Barris,Thursday,2022,4,7,11,Tourism,Woman,57,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002038    ,Sant Martí,Thursday,2022,4,7,12,Motorcycle,Man,40,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002039    ,Sants-Montjuïc,Thursday,2022,4,7,14,Motorcycle,Man,56,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002040    ,Sant Martí,Thursday,2022,4,7,11,Bicycle,Woman,41,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002042    ,Les Corts,Thursday,2022,4,7,14,Tourism,Woman,32,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002043    ,Eixample,Thursday,2022,4,7,14,Motorcycle,Man,32,Driver,2,07/04/2022,Not Holiday,False,2,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002045    ,Sant Martí,Thursday,2022,4,7,14,Motorcycle,Man,28,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002046    ,Eixample,Thursday,2022,4,7,12,Motorcycle,Man,40,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002047    ,Sant Andreu,Thursday,2022,4,7,14,Bicycle,Woman,22,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002048    ,Sarrià-Sant Gervasi,Thursday,2022,4,7,15,Motorcycle,Man,41,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002049    ,Ciutat Vella,Thursday,2022,4,7,15,Ciclomotor,Man,41,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002050    ,Sarrià-Sant Gervasi,Thursday,2022,4,7,16,Motorcycle,Man,29,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002051    ,Les Corts,Thursday,2022,4,7,14,Tourism,Man,21,Driver,2,07/04/2022,Not Holiday,False,2,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002052    ,Gràcia,Thursday,2022,4,7,13,Tourism,Woman,57,Pedestrian,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002053    ,Nou Barris,Thursday,2022,4,7,17,Motorcycle,Man,13,Pedestrian,2,07/04/2022,Not Holiday,False,2,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002054    ,Sant Martí,Thursday,2022,4,7,12,Veh. motor personal mobility,Woman,85,Pedestrian,3,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,6-14
2022S002055    ,Sant Martí,Thursday,2022,4,7,18,Tourism,Man,39,Driver,2,07/04/2022,Not Holiday,False,2,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002056    ,Sant Martí,Thursday,2022,4,7,18,Tourism,Woman,23,Passenger,1,07/04/2022,Not Holiday,False,1,0,1,0,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002058    ,Eixample,Thursday,2022,4,7,19,Motorcycle,Woman,32,Passenger,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002059    ,Sant Martí,Thursday,2022,4,7,19,Veh. motor personal mobility,Man,41,Pedestrian,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002060    ,Sant Martí,Thursday,2022,4,7,20,Veh. motor personal mobility,Woman,56,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002061    ,Eixample,Friday,2022,4,8,0,Motorcycle,Man,27,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,1,19.8,39,1008.0,0.0,20.5,3.1,22-6
2022S002062    ,Nou Barris,Thursday,2022,4,7,22,Tourism,Woman,13,Passenger,2,07/04/2022,Not Holiday,False,5,0,0,1,False,Spring,1,16.6,49,1010.3,0.0,24.2,2.3,22-6
2022S002063    ,Eixample,Friday,2022,4,8,3,Motorcycle,Woman,28,Driver,1,08/04/2022,Not Holiday,False,1,0,1,0,True,Spring,0,19.8,39,1008.0,0.0,20.5,3.1,22-6
2022S002064    ,Ciutat Vella,Thursday,2022,4,7,19,Van,Man,55,Pedestrian,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002065    ,Nou Barris,Friday,2022,4,8,0,Motorcycle,Man,14,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,1,19.8,39,1008.0,0.0,20.5,3.1,22-6
2022S002066    ,Sants-Montjuïc,Friday,2022,4,8,5,Tourism,Woman,24,Passenger,0,08/04/2022,Not Holiday,False,2,0,1,0,True,Spring,0,19.8,39,1008.0,0.0,20.5,3.1,22-6
2022S002067    ,Sants-Montjuïc,Thursday,2022,4,7,21,Motorcycle,Man,48,Driver,2,07/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002068    ,Sant Martí,Thursday,2022,4,7,16,Tourism,Man,66,Pedestrian,1,07/04/2022,Not Holiday,False,1,0,1,0,False,Spring,2,16.6,49,1010.3,0.0,24.2,2.3,14-22
2022S002069    ,Eixample,Friday,2022,4,8,9,Tourism,Woman,86,Pedestrian,1,08/04/2022,Not Holiday,False,1,0,1,0,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002070    ,Eixample,Friday,2022,4,8,10,Motorcycle,Woman,41,Driver,0,08/04/2022,Not Holiday,False,1,0,1,0,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002071    ,Sarrià-Sant Gervasi,Friday,2022,4,8,9,Tourism,Man,42,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002072    ,Sarrià-Sant Gervasi,Friday,2022,4,8,8,Motorcycle,Man,22,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002073    ,Eixample,Friday,2022,4,8,11,Motorcycle,Man,52,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002074    ,Sant Martí,Friday,2022,4,8,12,Motorcycle,Man,58,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002075    ,Sarrià-Sant Gervasi,Friday,2022,4,8,13,Motorcycle,Woman,19,Passenger,2,08/04/2022,Not Holiday,False,2,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002076    ,Les Corts,Friday,2022,4,8,13,Tourism,Woman,28,Passenger,1,08/04/2022,Not Holiday,False,2,0,1,0,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002077    ,Sants-Montjuïc,Friday,2022,4,8,15,Motorcycle,Woman,44,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002078    ,Sant Martí,Friday,2022,4,8,12,Motorcycle,Man,57,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002079    ,Sarrià-Sant Gervasi,Friday,2022,4,8,15,Motorcycle,Woman,51,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002080    ,Sant Martí,Friday,2022,4,8,15,Motorcycle,Man,20,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002081    ,Sant Andreu,Friday,2022,4,8,13,Ciclomotor,Woman,20,Passenger,2,08/04/2022,Not Holiday,False,2,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002082    ,Sant Martí,Friday,2022,4,8,15,Veh. motor personal mobility,Man,42,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002083    ,Eixample,Friday,2022,4,8,17,Motorcycle,Man,30,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002084    ,Eixample,Friday,2022,4,8,14,Bicycle,Man,41,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002085    ,Sarrià-Sant Gervasi,Friday,2022,4,8,17,Bicycle,Woman,38,Driver,1,08/04/2022,Not Holiday,False,1,0,1,0,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002086    ,Gràcia,Friday,2022,4,8,15,Ciclomotor,Woman,41,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002087    ,Nou Barris,Friday,2022,4,8,18,Bus,Woman,46,Passenger,2,08/04/2022,Not Holiday,False,2,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002088    ,Eixample,Friday,2022,4,8,16,Tourism,Woman,58,Passenger,2,08/04/2022,Not Holiday,False,2,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002089    ,Gràcia,Friday,2022,4,8,13,Veh. motor personal mobility,Man,91,Pedestrian,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,6-14
2022S002090    ,Sants-Montjuïc,Friday,2022,4,8,18,Motorcycle,Woman,25,Passenger,2,08/04/2022,Not Holiday,False,2,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002091    ,Eixample,Friday,2022,4,8,20,Veh. motor personal mobility,Man,18,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,1,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002092    ,Sant Martí,Friday,2022,4,8,15,Motorcycle,Woman,35,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002094    ,Eixample,Friday,2022,4,8,16,Veh. motor personal mobility,Woman,47,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002095    ,Sant Martí,Friday,2022,4,8,18,Motorcycle,Man,41,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002096    ,Sant Martí,Friday,2022,4,8,19,Motorcycle,Man,53,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,1,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002097    ,Ciutat Vella,Friday,2022,4,8,15,Ciclomotor,Woman,21,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,2,19.8,39,1008.0,0.0,20.5,3.1,14-22
2022S002098    ,Gràcia,Friday,2022,4,8,22,Motorcycle,Man,21,Driver,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,1,19.8,39,1008.0,0.0,20.5,3.1,22-6
2022S002099    ,Ciutat Vella,Saturday,2022,4,9,0,Motorcycle,Man,35,Driver,1,09/04/2022,Not Holiday,True,1,0,1,0,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,22-6
2022S002100    ,Sant Andreu,Friday,2022,4,8,23,Construction and service machinery,Woman,44,Passenger,2,08/04/2022,Not Holiday,False,1,0,0,1,True,Spring,1,19.8,39,1008.0,0.0,20.5,3.1,22-6
2022S002102    ,Sant Martí,Saturday,2022,4,9,3,Tourism,Man,18,Pedestrian,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,0,15.4,61,1011.6,0.0,19.1,2.8,22-6
2022S002103    ,Les Corts,Saturday,2022,4,9,8,Bicycle,Man,52,Driver,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,6-14
2022S002105    ,Sants-Montjuïc,Saturday,2022,4,9,11,Motorcycle,Man,31,Driver,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,6-14
2022S002107    ,Ciutat Vella,Saturday,2022,4,9,13,Motorcycle,Man,48,Driver,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,6-14
2022S002108    ,Nou Barris,Saturday,2022,4,9,14,Tourism,Woman,48,Driver,2,09/04/2022,Not Holiday,True,4,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,14-22
2022S002109    ,Sarrià-Sant Gervasi,Saturday,2022,4,9,13,Motorcycle,Man,17,Passenger,2,09/04/2022,Not Holiday,True,2,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,6-14
2022S002110    ,Les Corts,Saturday,2022,4,9,14,Ciclomotor,Woman,42,Driver,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,14-22
2022S002111    ,Eixample,Saturday,2022,4,9,16,Ciclomotor,Woman,26,Driver,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,14-22
2022S002112    ,Sarrià-Sant Gervasi,Saturday,2022,4,9,11,Motorcycle,Man,69,Driver,1,09/04/2022,Not Holiday,True,1,0,1,0,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,6-14
2022S002113    ,Horta-Guinardó,Saturday,2022,4,9,12,Bicycle,Man,52,Driver,1,09/04/2022,Not Holiday,True,2,0,1,0,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,6-14
2022S002114    ,Eixample,Saturday,2022,4,9,16,Motorcycle,Woman,33,Passenger,2,09/04/2022,Not Holiday,True,3,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,14-22
2022S002116    ,Eixample,Saturday,2022,4,9,20,Veh. motor personal mobility,Man,59,Driver,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,14-22
2022S002117    ,Eixample,Saturday,2022,4,9,22,Motorcycle,Man,34,Driver,2,09/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,15.4,61,1011.6,0.0,19.1,2.8,22-6
2022S002118    ,Horta-Guinardó,Sunday,2022,4,10,9,Motorcycle,Man,32,Driver,1,10/04/2022,Not Holiday,True,1,0,1,0,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,6-14
2022S002119    ,Sant Martí,Sunday,2022,4,10,10,Motorcycle,Man,80,Pedestrian,2,10/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,6-14
2022S002120    ,Eixample,Sunday,2022,4,10,12,Bicycle,Woman,62,Pedestrian,1,10/04/2022,Not Holiday,True,1,0,1,0,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,6-14
2022S002121    ,Ciutat Vella,Sunday,2022,4,10,13,Motorcycle,Man,36,Driver,2,10/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,6-14
2022S002122    ,Eixample,Sunday,2022,4,10,16,Motorcycle,Man,37,Driver,2,10/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,14-22
2022S002124    ,Sants-Montjuïc,Sunday,2022,4,10,18,Motorcycle,Woman,28,Passenger,1,10/04/2022,Not Holiday,True,2,0,1,0,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,14-22
2022S002125    ,Sants-Montjuïc,Sunday,2022,4,10,16,Motorcycle,Man,50,Driver,2,10/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,14-22
2022S002126    ,Sant Martí,Sunday,2022,4,10,19,Motorcycle,Woman,23,Passenger,2,10/04/2022,Not Holiday,True,2,0,0,1,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,14-22
2022S002127    ,Ciutat Vella,Sunday,2022,4,10,19,Motorcycle,Man,32,Driver,2,10/04/2022,Not Holiday,True,1,0,0,1,False,Spring,1,14.7,62,1015.7,0.0,19.6,2.0,14-22
2022S002128    ,Gràcia,Monday,2022,4,11,11,Motorcycle,Man,57,Driver,1,11/04/2022,Not Holiday,False,1,0,1,0,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,6-14
2022S002129    ,Gràcia,Tuesday,2022,3,22,20,Bus,Woman,75,Passenger,2,22/03/2022,Not Holiday,False,1,0,0,1,False,Spring,1,12.3,64,1025.3,5.2,15.8,3.7,14-22
2022S002130    ,Horta-Guinardó,Monday,2022,4,11,11,Motorcycle,Woman,26,Driver,1,11/04/2022,Not Holiday,False,1,0,1,0,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,6-14
2022S002131    ,Sants-Montjuïc,Monday,2022,4,11,11,Tourism,Woman,69,Pedestrian,1,11/04/2022,Not Holiday,False,1,0,1,0,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,6-14
2022S002132    ,Eixample,Monday,2022,4,11,10,Motorcycle,Woman,53,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,6-14
2022S002133    ,Eixample,Monday,2022,4,11,11,Motorcycle,Man,52,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,6-14
2022S002134    ,Sant Martí,Monday,2022,4,11,9,Bicycle,Woman,0,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,6-14
2022S002136    ,Ciutat Vella,Monday,2022,4,11,13,Veh. motor personal mobility,Man,27,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,6-14
2022S002137    ,Eixample,Monday,2022,4,11,14,Motorcycle,Woman,44,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002138    ,Eixample,Monday,2022,4,11,14,Motorcycle,Man,35,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002139    ,Sants-Montjuïc,Monday,2022,4,11,14,Motorcycle,Man,25,Driver,1,11/04/2022,Not Holiday,False,2,0,1,0,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002140    ,Eixample,Monday,2022,4,11,15,Motorcycle,Man,41,Driver,3,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002141    ,Eixample,Monday,2022,4,11,17,Veh. motor personal mobility,Man,62,Driver,1,11/04/2022,Not Holiday,False,1,0,1,0,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002142    ,Les Corts,Monday,2022,4,11,17,Veh. motor personal mobility,Woman,26,Pedestrian,1,11/04/2022,Not Holiday,False,1,0,1,0,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002143    ,Eixample,Monday,2022,4,11,15,Motorcycle,Woman,47,Pedestrian,2,11/04/2022,Not Holiday,False,2,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002144    ,Eixample,Monday,2022,4,11,18,Motorcycle,Man,32,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002145    ,Sarrià-Sant Gervasi,Monday,2022,4,11,17,Motorcycle,Man,27,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.3,74,1012.0,0.0,21.0,3.1,14-22
2022S002146    ,Ciutat Vella,Monday,2022,4,11,23,Motorcycle,Man,45,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,22-6
2022S002147    ,Eixample,Monday,2022,4,11,22,Motorcycle,Man,28,Driver,1,11/04/2022,Not Holiday,False,1,0,1,0,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,22-6
2022S002148    ,Sant Andreu,Monday,2022,4,11,22,Motorcycle,Man,40,Driver,2,11/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.3,74,1012.0,0.0,21.0,3.1,22-6
2022S002149    ,Eixample,Tuesday,2022,4,12,0,Bicycle,Woman,32,Driver,2,12/04/2022,Not Holiday,False,1,0,0,1,False,Spring,0,14.4,80,1008.5,0.0,5.9,4.6,22-6
2022S002150    ,Eixample,Tuesday,2022,4,12,10,Motorcycle,Man,45,Driver,1,12/04/2022,Not Holiday,False,1,0,1,0,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,6-14
2022S002151    ,Eixample,Tuesday,2022,4,12,14,Motorcycle,Woman,31,Driver,2,12/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002152    ,Horta-Guinardó,Tuesday,2022,4,12,14,Bus,Woman,50,Passenger,2,12/04/2022,Not Holiday,False,2,0,0,1,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002153    ,Sants-Montjuïc,Tuesday,2022,4,12,13,Motorcycle,Woman,22,Driver,2,12/04/2022,Not Holiday,False,1,0,0,1,False,Spring,2,14.4,80,1008.5,0.0,5.9,4.6,6-14
2022S002154    ,Nou Barris,Tuesday,2022,4,12,15,Motorcycle,Man,43,Driver,4,12/04/2022,Not Holiday,False,1,1,0,0,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002155    ,Eixample,Tuesday,2022,4,12,16,Motorcycle,Man,59,Driver,2,12/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002156    ,Eixample,Tuesday,2022,4,12,16,Veh. motor personal mobility,Woman,33,Driver,2,12/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002157    ,Eixample,Tuesday,2022,4,12,18,Motorcycle,Man,40,Driver,2,12/04/2022,Not Holiday,False,2,0,0,1,False,Spring,2,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002158    ,Horta-Guinardó,Tuesday,2022,4,12,19,Articulated bus,Man,60,Passenger,2,12/04/2022,Not Holiday,False,1,0,0,1,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002159    ,Eixample,Tuesday,2022,4,12,20,Motorcycle,Man,25,Driver,1,12/04/2022,Not Holiday,False,1,0,1,0,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002160    ,Ciutat Vella,Tuesday,2022,4,12,14,Motorcycle,Woman,8,Passenger,2,12/04/2022,Not Holiday,False,2,0,0,1,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
2022S002161    ,Eixample,Tuesday,2022,4,12,20,Veh. motor personal mobility,Woman,34,Pedestrian,1,12/04/2022,Not Holiday,False,1,0,1,0,False,Spring,1,14.4,80,1008.5,0.0,5.9,4.6,14-22
