Week_day,Year,Month_name,Day_month,Injury_severity,Time_segment,Vacation_day,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Number of victims by time segment,Exceeds_Threshold
Friday,2022,January,28,2,Work Entrance,False,0,2,5,True,Winter,1,12.5,41,1025.7,0.0,11.8,0.8,11,True
Monday,2022,January,31,3,Work Entrance,False,0,2,2,False,Winter,2,12.3,59,1016.9,0.0,10.1,1.2,4,True
Friday,2022,January,28,3,Morning,False,0,1,2,True,Winter,2,12.5,41,1025.7,0.0,11.8,0.8,3,False
Friday,2022,January,28,3,Work Departure,False,0,2,7,True,Winter,2,12.5,41,1025.7,0.0,11.8,0.8,11,True
Friday,2022,January,28,2,Afternoon,False,0,4,2,True,Winter,1,12.5,41,1025.7,0.0,11.8,0.8,6,True
Friday,2022,January,28,2,Leisure,False,0,0,1,True,Winter,1,12.5,41,1025.7,0.0,11.8,0.8,2,False
Saturday,2022,January,29,2,Early Morning,True,0,0,4,False,Winter,0,12.5,46,1027.6,0.0,11.6,1.0,4,True
Saturday,2022,January,29,2,Work Entrance,True,0,1,1,False,Winter,0,12.5,46,1027.6,0.0,11.6,1.0,2,False
Saturday,2022,January,29,2,Morning,True,0,1,6,False,Winter,1,12.5,46,1027.6,0.0,11.6,1.0,14,True
Saturday,2022,January,29,2,Leisure,True,0,0,1,False,Winter,1,12.5,46,1027.6,0.0,11.6,1.0,1,False
Saturday,2022,January,29,2,Afternoon,True,0,2,4,False,Winter,1,12.5,46,1027.6,0.0,11.6,1.0,8,True
Sunday,2022,January,30,2,Leisure,True,0,0,1,False,Winter,0,13.0,41,1022.2,0.0,11.8,1.6,1,False
Sunday,2022,January,30,2,Early Morning,True,0,0,1,False,Winter,0,13.0,41,1022.2,0.0,11.8,1.6,2,False
Monday,2022,January,31,2,Morning,False,0,2,2,False,Winter,1,12.3,59,1016.9,0.0,10.1,1.2,5,True
Sunday,2022,January,30,2,Work Departure,True,0,1,1,False,Winter,1,13.0,41,1022.2,0.0,11.8,1.6,2,False
Sunday,2022,January,30,2,Morning,True,0,1,1,False,Winter,1,13.0,41,1022.2,0.0,11.8,1.6,2,False
Sunday,2022,January,30,1,Afternoon,True,0,1,0,False,Winter,1,13.0,41,1022.2,0.0,11.8,1.6,1,False
Saturday,2022,January,29,2,Work Departure,True,0,1,2,False,Winter,1,12.5,46,1027.6,0.0,11.6,1.0,6,True
Monday,2022,January,31,2,Work Departure,False,0,3,6,False,Winter,1,12.3,59,1016.9,0.0,10.1,1.2,12,True
Monday,2022,January,31,2,Afternoon,False,0,1,1,False,Winter,1,12.3,59,1016.9,0.0,10.1,1.2,3,False
Wednesday,2022,February,2,3,Work Departure,False,0,2,8,False,Winter,1,13.0,59,1019.5,0.0,12.4,1.5,13,True
Tuesday,2022,February,1,2,Work Entrance,False,0,2,2,False,Winter,2,12.7,50,1019.3,0.0,12.1,1.7,4,True
Tuesday,2022,February,1,2,Morning,False,0,0,5,False,Winter,1,12.7,50,1019.3,0.0,12.1,1.7,6,True
Tuesday,2022,February,1,2,Work Departure,False,0,4,10,False,Winter,1,12.7,50,1019.3,0.0,12.1,1.7,15,True
Tuesday,2022,February,1,2,Afternoon,False,0,1,1,False,Winter,1,12.7,50,1019.3,0.0,12.1,1.7,2,False
Monday,2022,January,31,1,Leisure,False,0,1,0,False,Winter,1,12.3,59,1016.9,0.0,10.1,1.2,1,False
Tuesday,2022,February,1,2,Leisure,False,0,0,1,False,Winter,1,12.7,50,1019.3,0.0,12.1,1.7,1,False
Wednesday,2022,February,2,2,Leisure,False,0,0,1,False,Winter,0,13.0,59,1019.5,0.0,12.4,1.5,1,False
Wednesday,2022,February,2,2,Work Entrance,False,0,2,3,False,Winter,1,13.0,59,1019.5,0.0,12.4,1.5,7,True
Wednesday,2022,February,2,2,Morning,False,0,0,6,False,Winter,2,13.0,59,1019.5,0.0,12.4,1.5,7,True
Wednesday,2022,February,2,2,Afternoon,False,0,1,4,False,Winter,2,13.0,59,1019.5,0.0,12.4,1.5,6,True
Thursday,2022,February,3,2,Work Entrance,False,0,1,3,False,Winter,2,12.7,70,1016.5,0.0,12.2,1.3,4,True
Thursday,2022,February,3,2,Morning,False,0,1,8,False,Winter,1,12.7,70,1016.5,0.0,12.2,1.3,9,True
Thursday,2022,February,3,2,Work Departure,False,0,1,2,False,Winter,1,12.7,70,1016.5,0.0,12.2,1.3,3,False
Thursday,2022,February,3,2,Afternoon,False,0,1,5,False,Winter,2,12.7,70,1016.5,0.0,12.2,1.3,6,True
Wednesday,2022,February,23,3,Afternoon,False,0,1,4,False,Winter,1,13.4,67,1021.6,0.0,15.2,2.0,5,True
Thursday,2022,February,3,2,Leisure,False,0,1,2,False,Winter,1,12.7,70,1016.5,0.0,12.2,1.3,5,True
Friday,2022,February,4,2,Work Entrance,False,0,0,3,True,Winter,1,12.9,75,1016.8,0.0,6.8,1.2,3,False
Friday,2022,February,4,2,Morning,False,0,1,7,True,Winter,1,12.9,75,1016.8,0.0,6.8,1.2,9,True
Friday,2022,February,4,2,Work Departure,False,0,2,7,True,Winter,2,12.9,75,1016.8,0.0,6.8,1.2,10,True
Friday,2022,February,4,2,Afternoon,False,0,0,5,True,Winter,1,12.9,75,1016.8,0.0,6.8,1.2,7,True
Friday,2022,February,4,2,Leisure,False,0,2,1,True,Winter,1,12.9,75,1016.8,0.0,6.8,1.2,3,False
Saturday,2022,February,5,2,Leisure,True,0,1,4,False,Winter,0,12.9,77,1020.6,0.0,6.1,1.1,6,True
Saturday,2022,February,5,2,Work Entrance,True,0,1,2,False,Winter,1,12.9,77,1020.6,0.0,6.1,1.1,4,True
Saturday,2022,February,5,2,Morning,True,0,1,1,False,Winter,1,12.9,77,1020.6,0.0,6.1,1.1,2,False
Saturday,2022,February,5,2,Afternoon,True,0,0,3,False,Winter,1,12.9,77,1020.6,0.0,6.1,1.1,6,True
Saturday,2022,February,5,2,Work Departure,True,0,0,1,False,Winter,1,12.9,77,1020.6,0.0,6.1,1.1,1,False
Sunday,2022,February,6,1,Work Entrance,True,0,2,0,False,Winter,0,12.2,53,1023.5,0.0,11.4,2.3,3,False
Sunday,2022,February,6,2,Morning,True,0,1,3,False,Winter,1,12.2,53,1023.5,0.0,11.4,2.3,7,True
Monday,2022,February,14,2,Work Departure,False,0,2,7,False,Winter,1,13.9,64,1010.2,0.0,11.4,2.5,9,True
Sunday,2022,February,6,3,Work Departure,True,0,0,3,False,Winter,1,12.2,53,1023.5,0.0,11.4,2.3,3,False
Sunday,2022,February,6,2,Afternoon,True,0,0,2,False,Winter,1,12.2,53,1023.5,0.0,11.4,2.3,2,False
Sunday,2022,February,6,2,Leisure,True,0,0,2,False,Winter,1,12.2,53,1023.5,0.0,11.4,2.3,2,False
Monday,2022,February,7,2,Work Entrance,False,0,1,2,False,Winter,2,12.7,48,1022.7,0.0,13.1,1.6,3,False
Monday,2022,February,7,4,Morning,False,1,1,0,False,Winter,1,12.7,48,1022.7,0.0,13.1,1.6,2,False
Monday,2022,February,7,2,Work Departure,False,0,2,4,False,Winter,1,12.7,48,1022.7,0.0,13.1,1.6,7,True
Monday,2022,February,7,3,Afternoon,False,0,0,2,False,Winter,1,12.7,48,1022.7,0.0,13.1,1.6,2,False
Monday,2022,February,7,2,Leisure,False,0,0,1,False,Winter,1,12.7,48,1022.7,0.0,13.1,1.6,1,False
Tuesday,2022,February,8,2,Leisure,False,0,0,2,False,Winter,0,12.6,68,1028.1,0.0,11.4,1.5,3,False
Tuesday,2022,February,8,2,Early Morning,False,0,0,1,False,Winter,0,12.6,68,1028.1,0.0,11.4,1.5,1,False
Tuesday,2022,February,8,2,Work Entrance,False,0,1,3,False,Winter,1,12.6,68,1028.1,0.0,11.4,1.5,4,True
Tuesday,2022,February,8,2,Morning,False,0,2,4,False,Winter,1,12.6,68,1028.1,0.0,11.4,1.5,10,True
Tuesday,2022,February,8,2,Work Departure,False,0,2,5,False,Winter,1,12.6,68,1028.1,0.0,11.4,1.5,8,True
Tuesday,2022,February,8,2,Afternoon,False,0,0,3,False,Winter,2,12.6,68,1028.1,0.0,11.4,1.5,6,True
Wednesday,2022,February,9,2,Work Entrance,False,0,2,1,False,Winter,2,12.4,69,1027.8,0.0,13.4,1.6,3,False
Wednesday,2022,February,9,2,Morning,False,0,3,5,False,Winter,2,12.4,69,1027.8,0.0,13.4,1.6,10,True
Wednesday,2022,February,9,2,Work Departure,False,0,1,6,False,Winter,1,12.4,69,1027.8,0.0,13.4,1.6,7,True
Wednesday,2022,February,9,4,Afternoon,False,1,2,3,False,Winter,2,12.4,69,1027.8,0.0,13.4,1.6,8,True
Thursday,2022,February,10,2,Work Entrance,False,0,2,6,False,Winter,1,11.8,70,1024.1,0.0,12.2,1.2,8,True
Thursday,2022,February,10,2,Morning,False,0,2,2,False,Winter,2,11.8,70,1024.1,0.0,12.2,1.2,4,True
Thursday,2022,February,10,2,Work Departure,False,0,0,2,False,Winter,1,11.8,70,1024.1,0.0,12.2,1.2,2,False
Thursday,2022,February,10,2,Afternoon,False,0,1,4,False,Winter,2,11.8,70,1024.1,0.0,12.2,1.2,5,True
Friday,2022,February,11,2,Work Entrance,False,0,1,3,True,Winter,2,12.5,65,1022.3,0.0,11.5,1.0,5,True
Friday,2022,February,11,2,Morning,False,0,4,3,True,Winter,1,12.5,65,1022.3,0.0,11.5,1.0,9,True
Friday,2022,February,11,2,Work Departure,False,0,2,6,True,Winter,2,12.5,65,1022.3,0.0,11.5,1.0,11,True
Friday,2022,February,11,2,Afternoon,False,0,0,4,True,Winter,2,12.5,65,1022.3,0.0,11.5,1.0,6,True
Sunday,2022,February,13,2,Early Morning,True,0,3,1,False,Winter,0,13.3,76,1017.1,0.5,8.4,2.4,9,True
Saturday,2022,February,12,3,Work Entrance,True,0,1,2,False,Winter,0,12.2,70,1022.1,0.2,3.0,1.5,5,True
Saturday,2022,February,12,2,Morning,True,0,0,1,False,Winter,1,12.2,70,1022.1,0.2,3.0,1.5,1,False
Saturday,2022,February,12,2,Work Departure,True,0,3,2,False,Winter,1,12.2,70,1022.1,0.2,3.0,1.5,5,True
Saturday,2022,February,12,2,Afternoon,True,0,2,3,False,Winter,1,12.2,70,1022.1,0.2,3.0,1.5,6,True
Saturday,2022,February,12,2,Leisure,True,0,0,2,False,Winter,1,12.2,70,1022.1,0.2,3.0,1.5,2,False
Sunday,2022,February,13,2,Work Entrance,True,0,0,1,False,Winter,0,13.3,76,1017.1,0.5,8.4,2.4,6,True
Sunday,2022,February,13,2,Morning,True,0,0,3,False,Winter,1,13.3,76,1017.1,0.5,8.4,2.4,4,True
Sunday,2022,February,13,2,Work Departure,True,0,0,5,False,Winter,1,13.3,76,1017.1,0.5,8.4,2.4,6,True
Sunday,2022,February,13,2,Afternoon,True,0,2,2,False,Winter,1,13.3,76,1017.1,0.5,8.4,2.4,7,True
Sunday,2022,February,13,2,Leisure,True,0,1,2,False,Winter,1,13.3,76,1017.1,0.5,8.4,2.4,3,False
Friday,2022,February,11,2,Leisure,False,0,0,1,True,Winter,1,12.5,65,1022.3,0.0,11.5,1.0,1,False
Monday,2022,February,14,2,Morning,False,0,0,4,False,Winter,1,13.9,64,1010.2,0.0,11.4,2.5,4,True
Monday,2022,February,14,2,Work Entrance,False,0,1,2,False,Winter,2,13.9,64,1010.2,0.0,11.4,2.5,6,True
Monday,2022,February,14,2,Afternoon,False,0,1,5,False,Winter,2,13.9,64,1010.2,0.0,11.4,2.5,8,True
Monday,2022,February,14,2,Leisure,False,0,0,1,False,Winter,1,13.9,64,1010.2,0.0,11.4,2.5,1,False
Tuesday,2022,February,15,2,Work Entrance,False,0,2,1,False,Winter,1,12.6,49,1017.7,0.0,14.0,2.1,4,True
Tuesday,2022,February,15,2,Morning,False,0,1,1,False,Winter,2,12.6,49,1017.7,0.0,14.0,2.1,4,True
Tuesday,2022,February,15,2,Work Departure,False,0,2,7,False,Winter,1,12.6,49,1017.7,0.0,14.0,2.1,10,True
Tuesday,2022,February,15,2,Afternoon,False,0,1,4,False,Winter,2,12.6,49,1017.7,0.0,14.0,2.1,5,True
Wednesday,2022,February,16,2,Leisure,False,0,0,1,False,Winter,0,13.0,54,1018.4,0.0,10.2,1.8,3,False
Wednesday,2022,February,16,1,Work Entrance,False,0,2,0,False,Winter,2,13.0,54,1018.4,0.0,10.2,1.8,2,False
Wednesday,2022,February,16,2,Morning,False,0,0,5,False,Winter,1,13.0,54,1018.4,0.0,10.2,1.8,6,True
Wednesday,2022,February,16,2,Work Departure,False,0,0,6,False,Winter,1,13.0,54,1018.4,0.0,10.2,1.8,8,True
Wednesday,2022,February,16,2,Afternoon,False,0,1,8,False,Winter,2,13.0,54,1018.4,0.0,10.2,1.8,12,True
Thursday,2022,February,17,1,Leisure,False,0,1,0,False,Winter,0,15.6,59,1018.3,0.0,14.7,1.8,1,False
Thursday,2022,February,17,1,Early Morning,False,0,1,0,False,Winter,0,15.6,59,1018.3,0.0,14.7,1.8,1,False
Thursday,2022,February,17,2,Work Entrance,False,0,1,3,False,Winter,2,15.6,59,1018.3,0.0,14.7,1.8,6,True
Thursday,2022,February,17,2,Morning,False,0,1,8,False,Winter,1,15.6,59,1018.3,0.0,14.7,1.8,15,True
Thursday,2022,February,17,2,Work Departure,False,0,3,6,False,Winter,2,15.6,59,1018.3,0.0,14.7,1.8,10,True
Thursday,2022,February,17,2,Afternoon,False,0,2,2,False,Winter,2,15.6,59,1018.3,0.0,14.7,1.8,5,True
Friday,2022,February,18,3,Work Entrance,False,0,3,6,True,Winter,1,14.5,72,1013.5,0.0,15.0,2.2,9,True
Friday,2022,February,18,2,Morning,False,0,2,3,True,Winter,2,14.5,72,1013.5,0.0,15.0,2.2,6,True
Friday,2022,February,18,2,Work Departure,False,0,1,4,True,Winter,2,14.5,72,1013.5,0.0,15.0,2.2,5,True
Friday,2022,February,18,2,Afternoon,False,0,2,3,True,Winter,2,14.5,72,1013.5,0.0,15.0,2.2,5,True
Friday,2022,February,18,2,Leisure,False,0,1,3,True,Winter,1,14.5,72,1013.5,0.0,15.0,2.2,4,True
Saturday,2022,February,19,2,Morning,True,0,1,1,False,Winter,1,12.4,70,1017.1,0.1,1.9,1.4,3,False
Saturday,2022,February,19,2,Work Departure,True,0,1,2,False,Winter,1,12.4,70,1017.1,0.1,1.9,1.4,3,False
Saturday,2022,February,19,2,Afternoon,True,0,0,2,False,Winter,1,12.4,70,1017.1,0.1,1.9,1.4,2,False
Saturday,2022,February,19,2,Leisure,True,0,0,1,False,Winter,1,12.4,70,1017.1,0.1,1.9,1.4,2,False
Sunday,2022,February,20,2,Early Morning,True,0,1,1,False,Winter,0,12.2,54,1022.5,0.0,15.5,2.0,7,True
Sunday,2022,February,20,3,Morning,True,0,3,2,False,Winter,1,12.2,54,1022.5,0.0,15.5,2.0,5,True
Sunday,2022,February,20,2,Work Entrance,True,0,0,1,False,Winter,1,12.2,54,1022.5,0.0,15.5,2.0,1,False
Sunday,2022,February,20,2,Work Departure,True,0,1,4,False,Winter,1,12.2,54,1022.5,0.0,15.5,2.0,7,True
Sunday,2022,February,20,3,Afternoon,True,0,0,3,False,Winter,1,12.2,54,1022.5,0.0,15.5,2.0,3,False
Sunday,2022,February,20,2,Leisure,True,0,0,3,False,Winter,0,12.2,54,1022.5,0.0,15.5,2.0,5,True
Monday,2022,February,21,2,Work Entrance,False,0,1,3,False,Winter,1,14.2,56,1018.8,0.0,15.6,2.1,4,True
Monday,2022,February,21,2,Morning,False,0,3,6,False,Winter,2,14.2,56,1018.8,0.0,15.6,2.1,9,True
Monday,2022,February,21,2,Work Departure,False,0,2,8,False,Winter,1,14.2,56,1018.8,0.0,15.6,2.1,14,True
Monday,2022,February,21,2,Afternoon,False,0,0,3,False,Winter,2,14.2,56,1018.8,0.0,15.6,2.1,3,False
Monday,2022,February,21,2,Leisure,False,0,0,1,False,Winter,1,14.2,56,1018.8,0.0,15.6,2.1,1,False
Tuesday,2022,February,22,2,Work Entrance,False,0,2,3,False,Winter,1,13.0,55,1022.6,0.0,15.7,2.1,6,True
Tuesday,2022,February,22,2,Morning,False,0,2,4,False,Winter,2,13.0,55,1022.6,0.0,15.7,2.1,7,True
Thursday,2022,February,24,2,Morning,False,0,1,1,False,Winter,1,14.1,71,1018.4,0.0,13.5,1.6,2,False
Tuesday,2022,February,22,2,Afternoon,False,0,0,3,False,Winter,1,13.0,55,1022.6,0.0,15.7,2.1,4,True
Wednesday,2022,February,23,1,Leisure,False,0,1,0,False,Winter,0,13.4,67,1021.6,0.0,15.2,2.0,1,False
Tuesday,2022,February,22,2,Leisure,False,0,0,1,False,Winter,1,13.0,55,1022.6,0.0,15.7,2.1,2,False
Wednesday,2022,February,23,2,Work Entrance,False,0,1,2,False,Winter,1,13.4,67,1021.6,0.0,15.2,2.0,4,True
Wednesday,2022,February,23,2,Morning,False,0,2,6,False,Winter,2,13.4,67,1021.6,0.0,15.2,2.0,9,True
Wednesday,2022,February,23,1,Early Morning,False,0,1,0,False,Winter,0,13.4,67,1021.6,0.0,15.2,2.0,1,False
Wednesday,2022,February,23,2,Work Departure,False,0,1,5,False,Winter,1,13.4,67,1021.6,0.0,15.2,2.0,7,True
Wednesday,2022,February,9,3,Leisure,False,0,0,1,False,Winter,1,12.4,69,1027.8,0.0,13.4,1.6,1,False
Thursday,2022,February,24,2,Work Departure,False,0,1,3,False,Winter,2,14.1,71,1018.4,0.0,13.5,1.6,5,True
Thursday,2022,February,24,2,Work Entrance,False,0,2,2,False,Winter,2,14.1,71,1018.4,0.0,13.5,1.6,4,True
Thursday,2022,February,24,2,Afternoon,False,0,0,3,False,Winter,1,14.1,71,1018.4,0.0,13.5,1.6,3,False
Thursday,2022,February,24,2,Leisure,False,0,0,2,False,Winter,1,14.1,71,1018.4,0.0,13.5,1.6,2,False
Friday,2022,February,25,2,Work Entrance,False,0,3,3,True,Winter,2,13.0,70,1021.1,0.0,6.7,1.4,7,True
Friday,2022,February,25,2,Morning,False,0,3,4,True,Winter,2,13.0,70,1021.1,0.0,6.7,1.4,7,True
Friday,2022,February,25,3,Work Departure,False,0,2,10,True,Winter,2,13.0,70,1021.1,0.0,6.7,1.4,14,True
Friday,2022,February,25,2,Afternoon,False,0,2,2,True,Winter,1,13.0,70,1021.1,0.0,6.7,1.4,4,True
Saturday,2022,February,26,2,Leisure,True,0,2,2,False,Winter,1,11.5,60,1021.7,2.1,5.7,1.7,9,True
Saturday,2022,February,26,2,Early Morning,True,0,0,2,False,Winter,0,11.5,60,1021.7,2.1,5.7,1.7,4,True
Saturday,2022,February,26,2,Morning,True,0,0,2,False,Winter,1,11.5,60,1021.7,2.1,5.7,1.7,4,True
Saturday,2022,February,26,2,Work Departure,True,0,2,2,False,Winter,1,11.5,60,1021.7,2.1,5.7,1.7,5,True
Saturday,2022,February,26,2,Afternoon,True,0,1,2,False,Winter,1,11.5,60,1021.7,2.1,5.7,1.7,4,True
Sunday,2022,February,27,2,Early Morning,True,0,0,1,False,Winter,0,11.9,56,1020.5,0.0,16.0,1.4,1,False
Sunday,2022,February,27,2,Morning,True,0,3,1,False,Winter,1,11.9,56,1020.5,0.0,16.0,1.4,5,True
Sunday,2022,February,27,2,Work Departure,True,0,1,3,False,Winter,1,11.9,56,1020.5,0.0,16.0,1.4,5,True
Sunday,2022,February,27,2,Afternoon,True,0,0,1,False,Winter,1,11.9,56,1020.5,0.0,16.0,1.4,2,False
Sunday,2022,February,27,2,Leisure,True,0,0,1,False,Winter,1,11.9,56,1020.5,0.0,16.0,1.4,1,False
Monday,2022,February,28,2,Work Entrance,False,0,1,2,False,Winter,1,12.7,61,1023.0,0.0,12.2,1.9,3,False
Monday,2022,February,28,2,Morning,False,0,1,2,False,Winter,2,12.7,61,1023.0,0.0,12.2,1.9,3,False
Monday,2022,February,28,2,Work Departure,False,0,1,5,False,Winter,1,12.7,61,1023.0,0.0,12.2,1.9,10,True
Monday,2022,February,28,2,Afternoon,False,0,1,4,False,Winter,2,12.7,61,1023.0,0.0,12.2,1.9,7,True
Tuesday,2022,March,1,2,Morning,False,0,2,6,False,Spring,2,12.8,66,1022.2,0.0,16.6,1.7,11,True
Monday,2022,February,28,2,Leisure,False,0,0,1,False,Winter,1,12.7,61,1023.0,0.0,12.2,1.9,1,False
Tuesday,2022,March,1,2,Leisure,False,0,0,2,False,Spring,0,12.8,66,1022.2,0.0,16.6,1.7,2,False
Tuesday,2022,March,1,2,Early Morning,False,0,0,1,False,Spring,0,12.8,66,1022.2,0.0,16.6,1.7,1,False
Tuesday,2022,March,1,2,Work Entrance,False,0,3,1,False,Spring,2,12.8,66,1022.2,0.0,16.6,1.7,4,True
Tuesday,2022,March,1,2,Work Departure,False,0,2,9,False,Spring,1,12.8,66,1022.2,0.0,16.6,1.7,14,True
Tuesday,2022,March,1,2,Afternoon,False,0,0,2,False,Spring,1,12.8,66,1022.2,0.0,16.6,1.7,2,False
Wednesday,2022,March,2,2,Early Morning,False,0,0,1,False,Spring,0,12.5,79,1017.8,0.6,3.5,1.3,1,False
Wednesday,2022,March,2,2,Work Entrance,False,0,0,4,False,Spring,2,12.5,79,1017.8,0.6,3.5,1.3,5,True
Wednesday,2022,March,2,2,Work Departure,False,0,0,4,False,Spring,1,12.5,79,1017.8,0.6,3.5,1.3,5,True
Wednesday,2022,March,2,2,Afternoon,False,0,0,6,False,Spring,2,12.5,79,1017.8,0.6,3.5,1.3,7,True
Wednesday,2022,March,2,2,Morning,False,0,0,3,False,Spring,2,12.5,79,1017.8,0.6,3.5,1.3,4,True
Thursday,2022,March,3,2,Work Entrance,False,0,1,1,False,Spring,2,13.6,66,1012.1,0.0,16.8,2.1,2,False
Thursday,2022,March,3,2,Morning,False,0,1,3,False,Spring,2,13.6,66,1012.1,0.0,16.8,2.1,5,True
Thursday,2022,March,3,2,Work Departure,False,0,4,2,False,Spring,2,13.6,66,1012.1,0.0,16.8,2.1,6,True
Thursday,2022,March,3,2,Afternoon,False,0,0,6,False,Spring,2,13.6,66,1012.1,0.0,16.8,2.1,8,True
Friday,2022,March,4,2,Leisure,False,0,1,2,True,Spring,0,13.4,66,1010.6,0.0,9.9,1.4,3,False
Friday,2022,March,4,2,Early Morning,False,0,0,1,True,Spring,0,13.4,66,1010.6,0.0,9.9,1.4,2,False
Friday,2022,March,4,2,Work Entrance,False,0,2,4,True,Spring,1,13.4,66,1010.6,0.0,9.9,1.4,8,True
Saturday,2022,March,5,2,Morning,True,0,1,2,False,Spring,1,13.5,48,1011.8,0.0,14.3,1.9,5,True
Friday,2022,March,4,2,Morning,False,0,0,3,True,Spring,2,13.4,66,1010.6,0.0,9.9,1.4,3,False
Friday,2022,March,4,2,Work Departure,False,0,1,6,True,Spring,2,13.4,66,1010.6,0.0,9.9,1.4,8,True
Friday,2022,March,4,2,Afternoon,False,0,1,3,True,Spring,2,13.4,66,1010.6,0.0,9.9,1.4,4,True
Saturday,2022,March,5,2,Work Entrance,True,0,1,1,False,Spring,0,13.5,48,1011.8,0.0,14.3,1.9,2,False
Saturday,2022,March,5,2,Work Departure,True,0,2,3,False,Spring,1,13.5,48,1011.8,0.0,14.3,1.9,6,True
Saturday,2022,March,5,2,Afternoon,True,0,1,3,False,Spring,1,13.5,48,1011.8,0.0,14.3,1.9,5,True
Saturday,2022,March,5,2,Leisure,True,0,0,2,False,Spring,1,13.5,48,1011.8,0.0,14.3,1.9,3,False
Sunday,2022,March,6,2,Leisure,True,0,2,2,False,Spring,1,10.9,72,1012.4,8.3,4.8,1.2,6,True
Sunday,2022,March,6,2,Early Morning,True,0,0,1,False,Spring,0,10.9,72,1012.4,8.3,4.8,1.2,1,False
Sunday,2022,March,6,2,Work Entrance,True,0,2,2,False,Spring,0,10.9,72,1012.4,8.3,4.8,1.2,4,True
Sunday,2022,March,6,2,Morning,True,0,1,3,False,Spring,1,10.9,72,1012.4,8.3,4.8,1.2,5,True
Monday,2022,March,7,4,Work Entrance,False,1,1,2,False,Spring,2,11.6,62,1013.3,0.0,10.1,1.7,5,True
Sunday,2022,March,6,2,Work Departure,True,0,0,5,False,Spring,1,10.9,72,1012.4,8.3,4.8,1.2,6,True
Sunday,2022,March,6,2,Afternoon,True,0,0,1,False,Spring,1,10.9,72,1012.4,8.3,4.8,1.2,1,False
Monday,2022,March,7,2,Early Morning,False,0,0,3,False,Spring,0,11.6,62,1013.3,0.0,10.1,1.7,5,True
Monday,2022,March,7,3,Morning,False,0,2,5,False,Spring,1,11.6,62,1013.3,0.0,10.1,1.7,8,True
Monday,2022,March,7,2,Work Departure,False,0,1,5,False,Spring,1,11.6,62,1013.3,0.0,10.1,1.7,12,True
Monday,2022,March,7,3,Afternoon,False,0,1,4,False,Spring,2,11.6,62,1013.3,0.0,10.1,1.7,6,True
Tuesday,2022,March,8,2,Work Departure,False,0,3,3,False,Spring,2,11.1,73,1014.8,1.8,5.0,1.0,7,True
Monday,2022,March,7,1,Leisure,False,0,1,0,False,Spring,1,11.6,62,1013.3,0.0,10.1,1.7,1,False
Tuesday,2022,March,8,2,Leisure,False,0,0,1,False,Spring,0,11.1,73,1014.8,1.8,5.0,1.0,4,True
Tuesday,2022,March,8,2,Work Entrance,False,0,1,2,False,Spring,2,11.1,73,1014.8,1.8,5.0,1.0,3,False
Tuesday,2022,March,8,2,Morning,False,0,2,3,False,Spring,1,11.1,73,1014.8,1.8,5.0,1.0,5,True
Tuesday,2022,March,8,2,Afternoon,False,0,2,6,False,Spring,2,11.1,73,1014.8,1.8,5.0,1.0,9,True
Wednesday,2022,March,9,2,Leisure,False,0,0,2,False,Spring,0,11.8,78,1018.9,4.8,11.3,1.3,3,False
Wednesday,2022,March,9,2,Work Entrance,False,0,2,2,False,Spring,1,11.8,78,1018.9,4.8,11.3,1.3,5,True
Wednesday,2022,March,9,2,Morning,False,0,2,2,False,Spring,2,11.8,78,1018.9,4.8,11.3,1.3,5,True
Wednesday,2022,March,9,2,Work Departure,False,0,0,3,False,Spring,2,11.8,78,1018.9,4.8,11.3,1.3,5,True
Wednesday,2022,March,9,1,Afternoon,False,0,1,0,False,Spring,2,11.8,78,1018.9,4.8,11.3,1.3,1,False
Thursday,2022,March,10,2,Work Entrance,False,0,4,5,False,Spring,2,12.8,78,1018.4,0.3,9.3,1.6,9,True
Thursday,2022,March,10,2,Morning,False,0,3,3,False,Spring,2,12.8,78,1018.4,0.3,9.3,1.6,7,True
Thursday,2022,March,10,2,Work Departure,False,0,1,2,False,Spring,1,12.8,78,1018.4,0.3,9.3,1.6,3,False
Monday,2022,March,14,2,Work Departure,False,0,1,2,False,Spring,1,13.5,76,1017.5,0.2,3.9,5.0,4,True
Thursday,2022,March,10,2,Afternoon,False,0,1,1,False,Spring,2,12.8,78,1018.4,0.3,9.3,1.6,2,False
Friday,2022,March,11,2,Work Entrance,False,0,1,2,True,Spring,1,12.8,80,1013.6,2.6,7.1,1.4,4,True
Friday,2022,March,11,2,Morning,False,0,0,1,True,Spring,2,12.8,80,1013.6,2.6,7.1,1.4,1,False
Friday,2022,March,11,2,Work Departure,False,0,0,1,True,Spring,2,12.8,80,1013.6,2.6,7.1,1.4,2,False
Friday,2022,March,11,2,Afternoon,False,0,1,6,True,Spring,2,12.8,80,1013.6,2.6,7.1,1.4,8,True
Friday,2022,March,11,1,Leisure,False,0,1,0,True,Spring,1,12.8,80,1013.6,2.6,7.1,1.4,2,False
Saturday,2022,March,12,2,Early Morning,True,0,0,3,False,Spring,0,12.4,92,1009.1,45.2,4.1,1.8,3,False
Saturday,2022,March,12,2,Work Entrance,True,0,0,4,False,Spring,0,12.4,92,1009.1,45.2,4.1,1.8,7,True
