Day,Time_Segment,Accidents,Week_day,Day_month,Month,TM,PPT,VVM10,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2021-08-14,14-18,2,Saturday,14,8,High,None,Medium,0,Yes,0,No,Summer
2021-08-14,18-22,4,Saturday,14,8,High,None,Medium,1,Yes,0,No,Summer
2021-08-14,22-2,2,Saturday,14,8,High,None,Medium,0,Yes,0,No,Summer
2021-08-15,2-6,0,Sunday,15,8,High,None,Medium,0,Yes,0,Yes,Summer
2021-08-15,6-10,0,Sunday,15,8,High,None,Medium,0,Yes,0,Yes,Summer
2021-08-15,10-14,1,Sunday,15,8,High,None,Medium,0,Yes,0,Yes,Summer
2021-08-15,14-18,0,Sunday,15,8,High,None,Medium,0,Yes,0,Yes,Summer
2021-08-15,18-22,2,Sunday,15,8,High,None,Medium,0,Yes,0,Yes,Summer
2021-08-15,22-2,3,Sunday,15,8,High,None,Medium,0,Yes,0,Yes,Summer
2021-08-16,2-6,0,Monday,16,8,High,None,High,0,No,1,No,Summer
2021-08-16,6-10,1,Monday,16,8,High,None,High,0,No,1,No,Summer
2021-08-16,10-14,2,Monday,16,8,High,None,High,0,No,1,No,Summer
2021-08-16,14-18,2,Monday,16,8,High,None,High,0,No,1,No,Summer
2021-08-16,18-22,6,Monday,16,8,High,None,High,1,No,1,No,Summer
2021-08-16,22-2,2,Monday,16,8,High,None,High,0,No,1,No,Summer
2021-08-17,2-6,0,Tuesday,17,8,High,None,High,0,No,1,No,Summer
2021-08-17,6-10,0,Tuesday,17,8,High,None,High,0,No,1,No,Summer
2021-08-17,10-14,6,Tuesday,17,8,High,None,High,1,No,1,No,Summer
2021-08-17,14-18,7,Tuesday,17,8,High,None,High,1,No,1,No,Summer
2021-08-17,18-22,2,Tuesday,17,8,High,None,High,0,No,1,No,Summer
2021-08-17,22-2,3,Tuesday,17,8,High,None,High,0,No,1,No,Summer
2021-08-18,2-6,0,Wednesday,18,8,Medium,None,High,0,No,1,No,Summer
2021-08-18,6-10,0,Wednesday,18,8,Medium,None,High,0,No,1,No,Summer
2021-08-18,10-14,1,Wednesday,18,8,Medium,None,High,0,No,1,No,Summer
2021-08-18,14-18,2,Wednesday,18,8,Medium,None,High,0,No,1,No,Summer
2021-08-18,18-22,4,Wednesday,18,8,Medium,None,High,1,No,1,No,Summer
2021-08-18,22-2,1,Wednesday,18,8,Medium,None,High,0,No,1,No,Summer
2021-08-19,2-6,0,Thursday,19,8,Medium,None,Medium,0,No,1,No,Summer
2021-08-19,6-10,2,Thursday,19,8,Medium,None,Medium,0,No,1,No,Summer
2021-08-19,10-14,4,Thursday,19,8,Medium,None,Medium,1,No,1,No,Summer
2021-08-19,14-18,6,Thursday,19,8,Medium,None,Medium,1,No,1,No,Summer
2021-08-19,18-22,1,Thursday,19,8,Medium,None,Medium,0,No,1,No,Summer
2021-08-19,22-2,2,Thursday,19,8,Medium,None,Medium,0,No,1,No,Summer
2021-08-20,2-6,0,Friday,20,8,High,None,Medium,0,No,1,No,Summer
2021-08-20,6-10,1,Friday,20,8,High,None,Medium,0,No,1,No,Summer
2021-08-20,10-14,0,Friday,20,8,High,None,Medium,0,No,1,No,Summer
2021-08-20,14-18,7,Friday,20,8,High,None,Medium,1,No,1,No,Summer
2021-08-20,18-22,7,Friday,20,8,High,None,Medium,1,No,1,No,Summer
2021-08-20,22-2,5,Friday,20,8,High,None,Medium,1,No,1,No,Summer
2021-08-21,2-6,0,Saturday,21,8,High,None,High,0,Yes,1,No,Summer
2021-08-21,6-10,0,Saturday,21,8,High,None,High,0,Yes,1,No,Summer
2021-08-21,10-14,2,Saturday,21,8,High,None,High,0,Yes,1,No,Summer
2021-08-21,14-18,4,Saturday,21,8,High,None,High,1,Yes,1,No,Summer
2021-08-21,18-22,2,Saturday,21,8,High,None,High,0,Yes,1,No,Summer
2021-08-21,22-2,1,Saturday,21,8,High,None,High,0,Yes,1,No,Summer
2021-08-22,2-6,0,Sunday,22,8,High,None,Medium,0,Yes,1,Yes,Summer
2021-08-22,6-10,8,Sunday,22,8,High,None,Medium,1,Yes,1,Yes,Summer
2021-08-22,10-14,1,Sunday,22,8,High,None,Medium,0,Yes,1,Yes,Summer
2021-08-22,14-18,14,Sunday,22,8,High,None,Medium,1,Yes,1,Yes,Summer
2021-08-22,18-22,4,Sunday,22,8,High,None,Medium,1,Yes,1,Yes,Summer
2021-08-22,22-2,3,Sunday,22,8,High,None,Medium,0,Yes,1,Yes,Summer
2021-08-23,2-6,0,Monday,23,8,High,None,Medium,0,No,0,No,Summer
2021-08-23,6-10,0,Monday,23,8,High,None,Medium,0,No,0,No,Summer
2021-08-23,10-14,7,Monday,23,8,High,None,Medium,1,No,0,No,Summer
2021-08-23,14-18,2,Monday,23,8,High,None,Medium,0,No,0,No,Summer
2021-08-23,18-22,4,Monday,23,8,High,None,Medium,1,No,0,No,Summer
2021-08-23,22-2,0,Monday,23,8,High,None,Medium,0,No,0,No,Summer
2021-08-24,2-6,0,Tuesday,24,8,Medium,High,Medium,0,No,0,No,Summer
2021-08-24,6-10,2,Tuesday,24,8,Medium,High,Medium,0,No,0,No,Summer
2021-08-24,10-14,3,Tuesday,24,8,Medium,High,Medium,0,No,0,No,Summer
2021-08-24,14-18,3,Tuesday,24,8,Medium,High,Medium,0,No,0,No,Summer
2021-08-24,18-22,8,Tuesday,24,8,Medium,High,Medium,1,No,0,No,Summer
2021-08-24,22-2,0,Tuesday,24,8,Medium,High,Medium,0,No,0,No,Summer
2021-08-25,2-6,0,Wednesday,25,8,Medium,None,Medium,0,No,0,No,Summer
2021-08-25,6-10,6,Wednesday,25,8,Medium,None,Medium,1,No,0,No,Summer
2021-08-25,10-14,4,Wednesday,25,8,Medium,None,Medium,1,No,0,No,Summer
2021-08-25,14-18,2,Wednesday,25,8,Medium,None,Medium,0,No,0,No,Summer
2021-08-25,18-22,5,Wednesday,25,8,Medium,None,Medium,1,No,0,No,Summer
2021-08-25,22-2,3,Wednesday,25,8,Medium,None,Medium,0,No,0,No,Summer
2021-08-26,2-6,0,Thursday,26,8,High,None,High,0,No,0,No,Summer
2021-08-26,6-10,1,Thursday,26,8,High,None,High,0,No,0,No,Summer
2021-08-26,10-14,8,Thursday,26,8,High,None,High,1,No,0,No,Summer
2021-08-26,14-18,4,Thursday,26,8,High,None,High,1,No,0,No,Summer
2021-08-26,18-22,5,Thursday,26,8,High,None,High,1,No,0,No,Summer
2021-08-26,22-2,8,Thursday,26,8,High,None,High,1,No,0,No,Summer
2021-08-27,2-6,0,Friday,27,8,High,None,Medium,0,No,0,No,Summer
2021-08-27,6-10,2,Friday,27,8,High,None,Medium,0,No,0,No,Summer
2021-08-27,10-14,4,Friday,27,8,High,None,Medium,1,No,0,No,Summer
2021-08-27,14-18,5,Friday,27,8,High,None,Medium,1,No,0,No,Summer
2021-08-27,18-22,9,Friday,27,8,High,None,Medium,1,No,0,No,Summer
2021-08-27,22-2,4,Friday,27,8,High,None,Medium,1,No,0,No,Summer
2021-08-28,2-6,0,Saturday,28,8,Medium,None,High,0,Yes,0,No,Summer
2021-08-28,6-10,0,Saturday,28,8,Medium,None,High,0,Yes,0,No,Summer
2021-08-28,10-14,7,Saturday,28,8,Medium,None,High,1,Yes,0,No,Summer
2021-08-28,14-18,4,Saturday,28,8,Medium,None,High,1,Yes,0,No,Summer
2021-08-28,18-22,2,Saturday,28,8,Medium,None,High,0,Yes,0,No,Summer
2021-08-28,22-2,1,Saturday,28,8,Medium,None,High,0,Yes,0,No,Summer
2021-08-29,2-6,0,Sunday,29,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-29,6-10,0,Sunday,29,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-29,10-14,3,Sunday,29,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-29,14-18,3,Sunday,29,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-29,18-22,1,Sunday,29,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-29,22-2,0,Sunday,29,8,Medium,None,High,0,Yes,0,Yes,Summer
2021-08-30,2-6,0,Monday,30,8,Medium,Medium,Medium,0,No,0,No,Summer
2021-08-30,6-10,5,Monday,30,8,Medium,Medium,Medium,1,No,0,No,Summer
2021-08-30,10-14,4,Monday,30,8,Medium,Medium,Medium,1,No,0,No,Summer
2021-08-30,14-18,4,Monday,30,8,Medium,Medium,Medium,1,No,0,No,Summer
2021-08-30,18-22,6,Monday,30,8,Medium,Medium,Medium,1,No,0,No,Summer
2021-08-30,22-2,2,Monday,30,8,Medium,Medium,Medium,0,No,0,No,Summer
2021-08-31,2-6,0,Tuesday,31,8,Medium,None,Medium,0,No,0,No,Summer
2021-08-31,6-10,5,Tuesday,31,8,Medium,None,Medium,1,No,0,No,Summer
2021-08-31,10-14,6,Tuesday,31,8,Medium,None,Medium,1,No,0,No,Summer
2021-08-31,14-18,7,Tuesday,31,8,Medium,None,Medium,1,No,0,No,Summer
2021-08-31,18-22,5,Tuesday,31,8,Medium,None,Medium,1,No,0,No,Summer
2021-08-31,22-2,1,Tuesday,31,8,Medium,None,Medium,0,No,0,No,Summer
2021-09-01,2-6,0,Wednesday,1,9,Medium,Low,High,0,No,0,No,Autumn
2021-09-01,6-10,6,Wednesday,1,9,Medium,Low,High,1,No,0,No,Autumn
2021-09-01,10-14,0,Wednesday,1,9,Medium,Low,High,0,No,0,No,Autumn
2021-09-01,14-18,4,Wednesday,1,9,Medium,Low,High,1,No,0,No,Autumn
2021-09-01,18-22,4,Wednesday,1,9,Medium,Low,High,1,No,0,No,Autumn
2021-09-01,22-2,2,Wednesday,1,9,Medium,Low,High,0,No,0,No,Autumn
2021-09-02,2-6,0,Thursday,2,9,Medium,Low,High,0,No,0,No,Autumn
2021-09-02,6-10,4,Thursday,2,9,Medium,Low,High,1,No,0,No,Autumn
2021-09-02,10-14,1,Thursday,2,9,Medium,Low,High,0,No,0,No,Autumn
2021-09-02,14-18,7,Thursday,2,9,Medium,Low,High,1,No,0,No,Autumn
2021-09-02,18-22,8,Thursday,2,9,Medium,Low,High,1,No,0,No,Autumn
2021-09-02,22-2,4,Thursday,2,9,Medium,Low,High,1,No,0,No,Autumn
2021-09-03,2-6,0,Friday,3,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-03,6-10,5,Friday,3,9,Medium,Low,Medium,1,No,0,No,Autumn
2021-09-03,10-14,2,Friday,3,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-03,14-18,2,Friday,3,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-03,18-22,7,Friday,3,9,Medium,Low,Medium,1,No,0,No,Autumn
2021-09-03,22-2,2,Friday,3,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-04,2-6,0,Saturday,4,9,Medium,None,Medium,0,Yes,0,No,Autumn
2021-09-04,6-10,0,Saturday,4,9,Medium,None,Medium,0,Yes,0,No,Autumn
2021-09-04,10-14,12,Saturday,4,9,Medium,None,Medium,1,Yes,0,No,Autumn
2021-09-04,14-18,7,Saturday,4,9,Medium,None,Medium,1,Yes,0,No,Autumn
2021-09-04,18-22,5,Saturday,4,9,Medium,None,Medium,1,Yes,0,No,Autumn
2021-09-04,22-2,2,Saturday,4,9,Medium,None,Medium,0,Yes,0,No,Autumn
2021-09-05,2-6,0,Sunday,5,9,High,None,High,0,Yes,0,Yes,Autumn
2021-09-05,6-10,0,Sunday,5,9,High,None,High,0,Yes,0,Yes,Autumn
2021-09-05,10-14,1,Sunday,5,9,High,None,High,0,Yes,0,Yes,Autumn
2021-09-05,14-18,4,Sunday,5,9,High,None,High,1,Yes,0,Yes,Autumn
2021-09-05,18-22,4,Sunday,5,9,High,None,High,1,Yes,0,Yes,Autumn
2021-09-05,22-2,2,Sunday,5,9,High,None,High,0,Yes,0,Yes,Autumn
2021-09-06,2-6,0,Monday,6,9,High,None,High,0,No,1,No,Autumn
2021-09-06,6-10,1,Monday,6,9,High,None,High,0,No,1,No,Autumn
2021-09-06,10-14,8,Monday,6,9,High,None,High,1,No,1,No,Autumn
2021-09-06,14-18,10,Monday,6,9,High,None,High,1,No,1,No,Autumn
2021-09-06,18-22,4,Monday,6,9,High,None,High,1,No,1,No,Autumn
2021-09-06,22-2,2,Monday,6,9,High,None,High,0,No,1,No,Autumn
2021-09-07,2-6,0,Tuesday,7,9,High,None,Medium,0,No,1,No,Autumn
2021-09-07,6-10,7,Tuesday,7,9,High,None,Medium,1,No,1,No,Autumn
2021-09-07,10-14,4,Tuesday,7,9,High,None,Medium,1,No,1,No,Autumn
2021-09-07,14-18,8,Tuesday,7,9,High,None,Medium,1,No,1,No,Autumn
2021-09-07,18-22,7,Tuesday,7,9,High,None,Medium,1,No,1,No,Autumn
2021-09-07,22-2,2,Tuesday,7,9,High,None,Medium,0,No,1,No,Autumn
2021-09-08,2-6,0,Wednesday,8,9,High,Low,High,0,No,1,No,Autumn
2021-09-08,6-10,6,Wednesday,8,9,High,Low,High,1,No,1,No,Autumn
2021-09-08,10-14,5,Wednesday,8,9,High,Low,High,1,No,1,No,Autumn
2021-09-08,14-18,8,Wednesday,8,9,High,Low,High,1,No,1,No,Autumn
2021-09-08,18-22,12,Wednesday,8,9,High,Low,High,1,No,1,No,Autumn
2021-09-08,22-2,3,Wednesday,8,9,High,Low,High,0,No,1,No,Autumn
2021-09-09,2-6,0,Thursday,9,9,High,Low,High,0,No,1,No,Autumn
2021-09-09,6-10,5,Thursday,9,9,High,Low,High,1,No,1,No,Autumn
2021-09-09,10-14,2,Thursday,9,9,High,Low,High,0,No,1,No,Autumn
2021-09-09,14-18,8,Thursday,9,9,High,Low,High,1,No,1,No,Autumn
2021-09-09,18-22,9,Thursday,9,9,High,Low,High,1,No,1,No,Autumn
2021-09-09,22-2,3,Thursday,9,9,High,Low,High,0,No,1,No,Autumn
2021-09-10,2-6,0,Friday,10,9,Medium,Low,Medium,0,No,1,No,Autumn
2021-09-10,6-10,12,Friday,10,9,Medium,Low,Medium,1,No,1,No,Autumn
2021-09-10,10-14,6,Friday,10,9,Medium,Low,Medium,1,No,1,No,Autumn
2021-09-10,14-18,8,Friday,10,9,Medium,Low,Medium,1,No,1,No,Autumn
2021-09-10,18-22,10,Friday,10,9,Medium,Low,Medium,1,No,1,No,Autumn
2021-09-10,22-2,1,Friday,10,9,Medium,Low,Medium,0,No,1,No,Autumn
2021-09-11,2-6,0,Saturday,11,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-11,6-10,0,Saturday,11,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-11,10-14,0,Saturday,11,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-11,14-18,7,Saturday,11,9,Medium,None,Medium,1,Yes,1,No,Autumn
2021-09-11,18-22,3,Saturday,11,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-11,22-2,3,Saturday,11,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-12,2-6,0,Sunday,12,9,High,None,Medium,0,Yes,1,Yes,Autumn
2021-09-12,6-10,0,Sunday,12,9,High,None,Medium,0,Yes,1,Yes,Autumn
2021-09-12,10-14,6,Sunday,12,9,High,None,Medium,1,Yes,1,Yes,Autumn
2021-09-12,14-18,11,Sunday,12,9,High,None,Medium,1,Yes,1,Yes,Autumn
2021-09-12,18-22,5,Sunday,12,9,High,None,Medium,1,Yes,1,Yes,Autumn
2021-09-12,22-2,1,Sunday,12,9,High,None,Medium,0,Yes,1,Yes,Autumn
2021-09-13,2-6,0,Monday,13,9,High,None,High,0,No,0,No,Autumn
2021-09-13,6-10,3,Monday,13,9,High,None,High,0,No,0,No,Autumn
2021-09-13,10-14,8,Monday,13,9,High,None,High,1,No,0,No,Autumn
2021-09-13,14-18,10,Monday,13,9,High,None,High,1,No,0,No,Autumn
2021-09-13,18-22,6,Monday,13,9,High,None,High,1,No,0,No,Autumn
2021-09-13,22-2,3,Monday,13,9,High,None,High,0,No,0,No,Autumn
2021-09-14,2-6,0,Tuesday,14,9,High,None,High,0,No,0,No,Autumn
2021-09-14,6-10,1,Tuesday,14,9,High,None,High,0,No,0,No,Autumn
2021-09-14,10-14,11,Tuesday,14,9,High,None,High,1,No,0,No,Autumn
2021-09-14,14-18,7,Tuesday,14,9,High,None,High,1,No,0,No,Autumn
2021-09-14,18-22,4,Tuesday,14,9,High,None,High,1,No,0,No,Autumn
2021-09-14,22-2,1,Tuesday,14,9,High,None,High,0,No,0,No,Autumn
2021-09-15,2-6,0,Wednesday,15,9,High,Low,High,0,No,0,No,Autumn
2021-09-15,6-10,12,Wednesday,15,9,High,Low,High,1,No,0,No,Autumn
2021-09-15,10-14,8,Wednesday,15,9,High,Low,High,1,No,0,No,Autumn
2021-09-15,14-18,6,Wednesday,15,9,High,Low,High,1,No,0,No,Autumn
2021-09-15,18-22,8,Wednesday,15,9,High,Low,High,1,No,0,No,Autumn
2021-09-15,22-2,2,Wednesday,15,9,High,Low,High,0,No,0,No,Autumn
2021-09-16,2-6,0,Thursday,16,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-16,6-10,2,Thursday,16,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-16,10-14,9,Thursday,16,9,Medium,Low,Medium,1,No,0,No,Autumn
2021-09-16,14-18,3,Thursday,16,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-16,18-22,6,Thursday,16,9,Medium,Low,Medium,1,No,0,No,Autumn
2021-09-16,22-2,1,Thursday,16,9,Medium,Low,Medium,0,No,0,No,Autumn
2021-09-17,2-6,0,Friday,17,9,Medium,None,High,0,No,0,No,Autumn
2021-09-17,6-10,5,Friday,17,9,Medium,None,High,1,No,0,No,Autumn
2021-09-17,10-14,11,Friday,17,9,Medium,None,High,1,No,0,No,Autumn
2021-09-17,14-18,11,Friday,17,9,Medium,None,High,1,No,0,No,Autumn
2021-09-17,18-22,6,Friday,17,9,Medium,None,High,1,No,0,No,Autumn
2021-09-17,22-2,0,Friday,17,9,Medium,None,High,0,No,0,No,Autumn
2021-09-18,2-6,0,Saturday,18,9,Medium,Medium,Medium,0,Yes,0,No,Autumn
2021-09-18,6-10,3,Saturday,18,9,Medium,Medium,Medium,0,Yes,0,No,Autumn
2021-09-18,10-14,8,Saturday,18,9,Medium,Medium,Medium,1,Yes,0,No,Autumn
2021-09-18,14-18,7,Saturday,18,9,Medium,Medium,Medium,1,Yes,0,No,Autumn
2021-09-18,18-22,14,Saturday,18,9,Medium,Medium,Medium,1,Yes,0,No,Autumn
2021-09-18,22-2,4,Saturday,18,9,Medium,Medium,Medium,1,Yes,0,No,Autumn
2021-09-19,2-6,0,Sunday,19,9,Medium,None,High,0,Yes,0,Yes,Autumn
2021-09-19,6-10,1,Sunday,19,9,Medium,None,High,0,Yes,0,Yes,Autumn
2021-09-19,10-14,2,Sunday,19,9,Medium,None,High,0,Yes,0,Yes,Autumn
2021-09-19,14-18,12,Sunday,19,9,Medium,None,High,1,Yes,0,Yes,Autumn
2021-09-19,18-22,9,Sunday,19,9,Medium,None,High,1,Yes,0,Yes,Autumn
2021-09-19,22-2,4,Sunday,19,9,Medium,None,High,1,Yes,0,Yes,Autumn
2021-09-20,2-6,0,Monday,20,9,Medium,High,Medium,0,No,1,No,Autumn
2021-09-20,6-10,5,Monday,20,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-20,10-14,11,Monday,20,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-20,14-18,5,Monday,20,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-20,18-22,6,Monday,20,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-20,22-2,1,Monday,20,9,Medium,High,Medium,0,No,1,No,Autumn
2021-09-21,2-6,0,Tuesday,21,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-21,6-10,2,Tuesday,21,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-21,10-14,8,Tuesday,21,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-21,14-18,5,Tuesday,21,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-21,18-22,2,Tuesday,21,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-21,22-2,2,Tuesday,21,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-22,2-6,0,Wednesday,22,9,Medium,None,High,0,No,1,No,Autumn
2021-09-22,6-10,4,Wednesday,22,9,Medium,None,High,1,No,1,No,Autumn
2021-09-22,10-14,9,Wednesday,22,9,Medium,None,High,1,No,1,No,Autumn
2021-09-22,14-18,5,Wednesday,22,9,Medium,None,High,1,No,1,No,Autumn
2021-09-22,18-22,3,Wednesday,22,9,Medium,None,High,0,No,1,No,Autumn
2021-09-22,22-2,2,Wednesday,22,9,Medium,None,High,0,No,1,No,Autumn
2021-09-23,2-6,0,Thursday,23,9,Medium,Medium,High,0,No,1,No,Autumn
2021-09-23,6-10,6,Thursday,23,9,Medium,Medium,High,1,No,1,No,Autumn
2021-09-23,10-14,6,Thursday,23,9,Medium,Medium,High,1,No,1,No,Autumn
2021-09-23,14-18,7,Thursday,23,9,Medium,Medium,High,1,No,1,No,Autumn
2021-09-23,18-22,5,Thursday,23,9,Medium,Medium,High,1,No,1,No,Autumn
2021-09-23,22-2,2,Thursday,23,9,Medium,Medium,High,0,No,1,No,Autumn
2021-09-24,2-6,0,Friday,24,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-24,6-10,2,Friday,24,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-24,10-14,1,Friday,24,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-24,14-18,2,Friday,24,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-24,18-22,5,Friday,24,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-24,22-2,6,Friday,24,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-25,2-6,0,Saturday,25,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-25,6-10,0,Saturday,25,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-25,10-14,4,Saturday,25,9,Medium,None,Medium,1,Yes,1,No,Autumn
2021-09-25,14-18,2,Saturday,25,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-25,18-22,3,Saturday,25,9,Medium,None,Medium,0,Yes,1,No,Autumn
2021-09-25,22-2,4,Saturday,25,9,Medium,None,Medium,1,Yes,1,No,Autumn
2021-09-26,2-6,0,Sunday,26,9,Medium,None,High,0,Yes,1,Yes,Autumn
2021-09-26,6-10,2,Sunday,26,9,Medium,None,High,0,Yes,1,Yes,Autumn
2021-09-26,10-14,5,Sunday,26,9,Medium,None,High,1,Yes,1,Yes,Autumn
2021-09-26,14-18,7,Sunday,26,9,Medium,None,High,1,Yes,1,Yes,Autumn
2021-09-26,18-22,1,Sunday,26,9,Medium,None,High,0,Yes,1,Yes,Autumn
2021-09-26,22-2,2,Sunday,26,9,Medium,None,High,0,Yes,1,Yes,Autumn
2021-09-27,2-6,0,Monday,27,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-27,6-10,6,Monday,27,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-27,10-14,4,Monday,27,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-27,14-18,6,Monday,27,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-27,18-22,6,Monday,27,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-27,22-2,1,Monday,27,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-28,2-6,0,Tuesday,28,9,Medium,None,High,0,No,1,No,Autumn
2021-09-28,6-10,3,Tuesday,28,9,Medium,None,High,0,No,1,No,Autumn
2021-09-28,10-14,6,Tuesday,28,9,Medium,None,High,1,No,1,No,Autumn
2021-09-28,14-18,16,Tuesday,28,9,Medium,None,High,1,No,1,No,Autumn
2021-09-28,18-22,3,Tuesday,28,9,Medium,None,High,0,No,1,No,Autumn
2021-09-28,22-2,1,Tuesday,28,9,Medium,None,High,0,No,1,No,Autumn
2021-09-29,2-6,0,Wednesday,29,9,Medium,High,Medium,0,No,1,No,Autumn
2021-09-29,6-10,5,Wednesday,29,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-29,10-14,5,Wednesday,29,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-29,14-18,6,Wednesday,29,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-29,18-22,8,Wednesday,29,9,Medium,High,Medium,1,No,1,No,Autumn
2021-09-29,22-2,1,Wednesday,29,9,Medium,High,Medium,0,No,1,No,Autumn
2021-09-30,2-6,0,Thursday,30,9,Medium,None,Medium,0,No,1,No,Autumn
2021-09-30,6-10,5,Thursday,30,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-30,10-14,5,Thursday,30,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-30,14-18,13,Thursday,30,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-30,18-22,7,Thursday,30,9,Medium,None,Medium,1,No,1,No,Autumn
2021-09-30,22-2,3,Thursday,30,9,Medium,None,Medium,0,No,1,No,Autumn
2021-10-01,2-6,0,Friday,1,10,Medium,None,Medium,0,No,1,No,Autumn
2021-10-01,6-10,5,Friday,1,10,Medium,None,Medium,1,No,1,No,Autumn
2021-10-01,10-14,8,Friday,1,10,Medium,None,Medium,1,No,1,No,Autumn
2021-10-01,14-18,11,Friday,1,10,Medium,None,Medium,1,No,1,No,Autumn
2021-10-01,18-22,8,Friday,1,10,Medium,None,Medium,1,No,1,No,Autumn
2021-10-01,22-2,1,Friday,1,10,Medium,None,Medium,0,No,1,No,Autumn
2021-10-02,2-6,0,Saturday,2,10,Medium,Low,Medium,0,Yes,1,No,Autumn
2021-10-02,6-10,2,Saturday,2,10,Medium,Low,Medium,0,Yes,1,No,Autumn
2021-10-02,10-14,8,Saturday,2,10,Medium,Low,Medium,1,Yes,1,No,Autumn
2021-10-02,14-18,13,Saturday,2,10,Medium,Low,Medium,1,Yes,1,No,Autumn
2021-10-02,18-22,6,Saturday,2,10,Medium,Low,Medium,1,Yes,1,No,Autumn
2021-10-02,22-2,0,Saturday,2,10,Medium,Low,Medium,0,Yes,1,No,Autumn
2021-10-03,2-6,0,Sunday,3,10,Medium,Medium,High,0,Yes,1,Yes,Autumn
2021-10-03,6-10,0,Sunday,3,10,Medium,Medium,High,0,Yes,1,Yes,Autumn
2021-10-03,10-14,6,Sunday,3,10,Medium,Medium,High,1,Yes,1,Yes,Autumn
2021-10-03,14-18,3,Sunday,3,10,Medium,Medium,High,0,Yes,1,Yes,Autumn
2021-10-03,18-22,2,Sunday,3,10,Medium,Medium,High,0,Yes,1,Yes,Autumn
2021-10-03,22-2,1,Sunday,3,10,Medium,Medium,High,0,Yes,1,Yes,Autumn
2021-10-04,2-6,0,Monday,4,10,Medium,High,Medium,0,No,0,No,Autumn
2021-10-04,6-10,5,Monday,4,10,Medium,High,Medium,1,No,0,No,Autumn
2021-10-04,10-14,5,Monday,4,10,Medium,High,Medium,1,No,0,No,Autumn
2021-10-04,14-18,9,Monday,4,10,Medium,High,Medium,1,No,0,No,Autumn
2021-10-04,18-22,8,Monday,4,10,Medium,High,Medium,1,No,0,No,Autumn
2021-10-04,22-2,2,Monday,4,10,Medium,High,Medium,0,No,0,No,Autumn
2021-10-05,2-6,0,Tuesday,5,10,Medium,None,High,0,No,0,No,Autumn
2021-10-05,6-10,5,Tuesday,5,10,Medium,None,High,1,No,0,No,Autumn
2021-10-05,10-14,4,Tuesday,5,10,Medium,None,High,1,No,0,No,Autumn
2021-10-05,14-18,5,Tuesday,5,10,Medium,None,High,1,No,0,No,Autumn
2021-10-05,18-22,1,Tuesday,5,10,Medium,None,High,0,No,0,No,Autumn
