Day,Time_Segment,Accidents,Week_day,Day_month,Month,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2023-01-01,2-6,0,Sunday,1,1,0,Yes,1,Yes,Winter
2023-01-01,6-10,0,Sunday,1,1,0,Yes,1,Yes,Winter
2023-01-01,10-14,1,Sunday,1,1,0,Yes,1,Yes,Winter
2023-01-01,14-18,3,Sunday,1,1,0,Yes,1,Yes,Winter
2023-01-01,18-22,2,Sunday,1,1,0,Yes,1,Yes,Winter
2023-01-01,22-2,0,Sunday,1,1,0,Yes,1,Yes,Winter
2023-01-02,2-6,0,Monday,2,1,0,No,1,No,Winter
2023-01-02,6-10,8,Monday,2,1,1,No,1,No,Winter
2023-01-02,10-14,9,Monday,2,1,1,No,1,No,Winter
2023-01-02,14-18,3,Monday,2,1,0,No,1,No,Winter
2023-01-02,18-22,13,Monday,2,1,1,No,1,No,Winter
2023-01-02,22-2,5,Monday,2,1,1,No,1,No,Winter
2023-01-03,2-6,0,Tuesday,3,1,0,No,1,No,Winter
2023-01-03,6-10,3,Tuesday,3,1,0,No,1,No,Winter
2023-01-03,10-14,3,Tuesday,3,1,0,No,1,No,Winter
2023-01-03,14-18,7,Tuesday,3,1,1,No,1,No,Winter
2023-01-03,18-22,8,Tuesday,3,1,1,No,1,No,Winter
2023-01-03,22-2,0,Tuesday,3,1,0,No,1,No,Winter
2023-01-04,2-6,0,Wednesday,4,1,0,No,1,No,Winter
2023-01-04,6-10,0,Wednesday,4,1,0,No,1,No,Winter
2023-01-04,10-14,4,Wednesday,4,1,1,No,1,No,Winter
2023-01-04,14-18,5,Wednesday,4,1,1,No,1,No,Winter
2023-01-04,18-22,9,Wednesday,4,1,1,No,1,No,Winter
2023-01-04,22-2,0,Wednesday,4,1,0,No,1,No,Winter
2023-01-05,2-6,0,Thursday,5,1,0,No,1,No,Winter
2023-01-05,6-10,5,Thursday,5,1,1,No,1,No,Winter
2023-01-05,10-14,7,Thursday,5,1,1,No,1,No,Winter
2023-01-05,14-18,3,Thursday,5,1,0,No,1,No,Winter
2023-01-05,18-22,3,Thursday,5,1,0,No,1,No,Winter
2023-01-05,22-2,4,Thursday,5,1,1,No,1,No,Winter
2023-01-06,2-6,0,Friday,6,1,0,No,1,No,Winter
2023-01-06,6-10,2,Friday,6,1,0,No,1,No,Winter
2023-01-06,10-14,4,Friday,6,1,1,No,1,No,Winter
2023-01-06,14-18,5,Friday,6,1,1,No,1,No,Winter
2023-01-06,18-22,4,Friday,6,1,1,No,1,No,Winter
2023-01-06,22-2,4,Friday,6,1,1,No,1,No,Winter
2023-01-07,2-6,0,Saturday,7,1,0,Yes,1,No,Winter
2023-01-07,6-10,1,Saturday,7,1,0,Yes,1,No,Winter
2023-01-07,10-14,9,Saturday,7,1,1,Yes,1,No,Winter
2023-01-07,14-18,4,Saturday,7,1,1,Yes,1,No,Winter
2023-01-07,18-22,1,Saturday,7,1,0,Yes,1,No,Winter
2023-01-07,22-2,3,Saturday,7,1,0,Yes,1,No,Winter
2023-01-08,2-6,0,Sunday,8,1,0,Yes,1,Yes,Winter
2023-01-08,6-10,1,Sunday,8,1,0,Yes,1,Yes,Winter
2023-01-08,10-14,4,Sunday,8,1,1,Yes,1,Yes,Winter
2023-01-08,14-18,2,Sunday,8,1,0,Yes,1,Yes,Winter
2023-01-08,18-22,2,Sunday,8,1,0,Yes,1,Yes,Winter
2023-01-08,22-2,2,Sunday,8,1,0,Yes,1,Yes,Winter
2023-01-09,2-6,0,Monday,9,1,0,No,0,No,Winter
2023-01-09,6-10,3,Monday,9,1,0,No,0,No,Winter
2023-01-09,10-14,4,Monday,9,1,1,No,0,No,Winter
2023-01-09,14-18,7,Monday,9,1,1,No,0,No,Winter
2023-01-09,18-22,9,Monday,9,1,1,No,0,No,Winter
2023-01-09,22-2,1,Monday,9,1,0,No,0,No,Winter
2023-01-10,2-6,0,Tuesday,10,1,0,No,0,No,Winter
2023-01-10,6-10,2,Tuesday,10,1,0,No,0,No,Winter
2023-01-10,10-14,5,Tuesday,10,1,1,No,0,No,Winter
2023-01-10,14-18,11,Tuesday,10,1,1,No,0,No,Winter
2023-01-10,18-22,3,Tuesday,10,1,0,No,0,No,Winter
2023-01-10,22-2,3,Tuesday,10,1,0,No,0,No,Winter
2023-01-11,2-6,0,Wednesday,11,1,0,No,0,No,Winter
2023-01-11,6-10,3,Wednesday,11,1,0,No,0,No,Winter
2023-01-11,10-14,2,Wednesday,11,1,0,No,0,No,Winter
2023-01-11,14-18,2,Wednesday,11,1,0,No,0,No,Winter
2023-01-11,18-22,6,Wednesday,11,1,1,No,0,No,Winter
2023-01-11,22-2,2,Wednesday,11,1,0,No,0,No,Winter
2023-01-12,2-6,0,Thursday,12,1,0,No,0,No,Winter
2023-01-12,6-10,7,Thursday,12,1,1,No,0,No,Winter
2023-01-12,10-14,7,Thursday,12,1,1,No,0,No,Winter
2023-01-12,14-18,10,Thursday,12,1,1,No,0,No,Winter
2023-01-12,18-22,12,Thursday,12,1,1,No,0,No,Winter
2023-01-12,22-2,2,Thursday,12,1,0,No,0,No,Winter
2023-01-13,2-6,0,Friday,13,1,0,No,0,No,Winter
2023-01-13,6-10,7,Friday,13,1,1,No,0,No,Winter
2023-01-13,10-14,7,Friday,13,1,1,No,0,No,Winter
2023-01-13,14-18,11,Friday,13,1,1,No,0,No,Winter
2023-01-13,18-22,9,Friday,13,1,1,No,0,No,Winter
2023-01-13,22-2,1,Friday,13,1,0,No,0,No,Winter
2023-01-14,2-6,0,Saturday,14,1,0,Yes,0,No,Winter
2023-01-14,6-10,2,Saturday,14,1,0,Yes,0,No,Winter
2023-01-14,10-14,5,Saturday,14,1,1,Yes,0,No,Winter
2023-01-14,14-18,5,Saturday,14,1,1,Yes,0,No,Winter
2023-01-14,18-22,13,Saturday,14,1,1,Yes,0,No,Winter
2023-01-14,22-2,1,Saturday,14,1,0,Yes,0,No,Winter
2023-01-15,2-6,0,Sunday,15,1,0,Yes,0,Yes,Winter
2023-01-15,6-10,6,Sunday,15,1,1,Yes,0,Yes,Winter
2023-01-15,10-14,4,Sunday,15,1,1,Yes,0,Yes,Winter
2023-01-15,14-18,3,Sunday,15,1,0,Yes,0,Yes,Winter
2023-01-15,18-22,1,Sunday,15,1,0,Yes,0,Yes,Winter
2023-01-15,22-2,0,Sunday,15,1,0,Yes,0,Yes,Winter
2023-01-16,2-6,0,Monday,16,1,0,No,0,No,Winter
2023-01-16,6-10,6,Monday,16,1,1,No,0,No,Winter
2023-01-16,10-14,6,Monday,16,1,1,No,0,No,Winter
2023-01-16,14-18,7,Monday,16,1,1,No,0,No,Winter
2023-01-16,18-22,14,Monday,16,1,1,No,0,No,Winter
2023-01-16,22-2,0,Monday,16,1,0,No,0,No,Winter
2023-01-17,2-6,0,Tuesday,17,1,0,No,0,No,Winter
2023-01-17,6-10,10,Tuesday,17,1,1,No,0,No,Winter
2023-01-17,10-14,5,Tuesday,17,1,1,No,0,No,Winter
2023-01-17,14-18,4,Tuesday,17,1,1,No,0,No,Winter
2023-01-17,18-22,14,Tuesday,17,1,1,No,0,No,Winter
2023-01-17,22-2,1,Tuesday,17,1,0,No,0,No,Winter
2023-01-18,2-6,0,Wednesday,18,1,0,No,0,No,Winter
2023-01-18,6-10,6,Wednesday,18,1,1,No,0,No,Winter
2023-01-18,10-14,5,Wednesday,18,1,1,No,0,No,Winter
2023-01-18,14-18,5,Wednesday,18,1,1,No,0,No,Winter
2023-01-18,18-22,11,Wednesday,18,1,1,No,0,No,Winter
2023-01-18,22-2,0,Wednesday,18,1,0,No,0,No,Winter
2023-01-19,2-6,0,Thursday,19,1,0,No,0,No,Winter
2023-01-19,6-10,7,Thursday,19,1,1,No,0,No,Winter
2023-01-19,10-14,12,Thursday,19,1,1,No,0,No,Winter
2023-01-19,14-18,6,Thursday,19,1,1,No,0,No,Winter
2023-01-19,18-22,0,Thursday,19,1,0,No,0,No,Winter
2023-01-19,22-2,4,Thursday,19,1,1,No,0,No,Winter
2023-01-20,2-6,0,Friday,20,1,0,No,0,No,Winter
2023-01-20,6-10,4,Friday,20,1,1,No,0,No,Winter
2023-01-20,10-14,3,Friday,20,1,0,No,0,No,Winter
2023-01-20,14-18,15,Friday,20,1,1,No,0,No,Winter
2023-01-20,18-22,9,Friday,20,1,1,No,0,No,Winter
2023-01-20,22-2,4,Friday,20,1,1,No,0,No,Winter
2023-01-21,2-6,0,Saturday,21,1,0,Yes,0,No,Winter
2023-01-21,6-10,3,Saturday,21,1,0,Yes,0,No,Winter
2023-01-21,10-14,5,Saturday,21,1,1,Yes,0,No,Winter
2023-01-21,14-18,5,Saturday,21,1,1,Yes,0,No,Winter
2023-01-21,18-22,5,Saturday,21,1,1,Yes,0,No,Winter
2023-01-21,22-2,1,Saturday,21,1,0,Yes,0,No,Winter
2023-01-22,2-6,0,Sunday,22,1,0,Yes,0,Yes,Winter
2023-01-22,6-10,0,Sunday,22,1,0,Yes,0,Yes,Winter
2023-01-22,10-14,3,Sunday,22,1,0,Yes,0,Yes,Winter
2023-01-22,14-18,3,Sunday,22,1,0,Yes,0,Yes,Winter
2023-01-22,18-22,8,Sunday,22,1,1,Yes,0,Yes,Winter
2023-01-22,22-2,2,Sunday,22,1,0,Yes,0,Yes,Winter
2023-01-23,2-6,0,Monday,23,1,0,No,0,No,Winter
2023-01-23,6-10,8,Monday,23,1,1,No,0,No,Winter
2023-01-23,10-14,6,Monday,23,1,1,No,0,No,Winter
2023-01-23,14-18,9,Monday,23,1,1,No,0,No,Winter
2023-01-23,18-22,0,Monday,23,1,0,No,0,No,Winter
2023-01-23,22-2,3,Monday,23,1,0,No,0,No,Winter
2023-01-24,2-6,0,Tuesday,24,1,0,No,0,No,Winter
2023-01-24,6-10,5,Tuesday,24,1,1,No,0,No,Winter
2023-01-24,10-14,1,Tuesday,24,1,0,No,0,No,Winter
2023-01-24,14-18,6,Tuesday,24,1,1,No,0,No,Winter
2023-01-24,18-22,2,Tuesday,24,1,0,No,0,No,Winter
2023-01-24,22-2,1,Tuesday,24,1,0,No,0,No,Winter
2023-01-25,2-6,0,Wednesday,25,1,0,No,0,No,Winter
2023-01-25,6-10,3,Wednesday,25,1,0,No,0,No,Winter
2023-01-25,10-14,5,Wednesday,25,1,1,No,0,No,Winter
2023-01-25,14-18,7,Wednesday,25,1,1,No,0,No,Winter
2023-01-25,18-22,9,Wednesday,25,1,1,No,0,No,Winter
2023-01-25,22-2,3,Wednesday,25,1,0,No,0,No,Winter
2023-01-26,2-6,0,Thursday,26,1,0,No,0,No,Winter
2023-01-26,6-10,1,Thursday,26,1,0,No,0,No,Winter
2023-01-26,10-14,8,Thursday,26,1,1,No,0,No,Winter
2023-01-26,14-18,15,Thursday,26,1,1,No,0,No,Winter
2023-01-26,18-22,4,Thursday,26,1,1,No,0,No,Winter
2023-01-26,22-2,0,Thursday,26,1,0,No,0,No,Winter
2023-01-27,2-6,0,Friday,27,1,0,No,0,No,Winter
2023-01-27,6-10,3,Friday,27,1,0,No,0,No,Winter
2023-01-27,10-14,3,Friday,27,1,0,No,0,No,Winter
2023-01-27,14-18,3,Friday,27,1,0,No,0,No,Winter
2023-01-27,18-22,9,Friday,27,1,1,No,0,No,Winter
2023-01-27,22-2,3,Friday,27,1,0,No,0,No,Winter
2023-01-28,2-6,0,Saturday,28,1,0,Yes,0,No,Winter
2023-01-28,6-10,1,Saturday,28,1,0,Yes,0,No,Winter
2023-01-28,10-14,7,Saturday,28,1,1,Yes,0,No,Winter
2023-01-28,14-18,4,Saturday,28,1,1,Yes,0,No,Winter
2023-01-28,18-22,3,Saturday,28,1,0,Yes,0,No,Winter
2023-01-28,22-2,1,Saturday,28,1,0,Yes,0,No,Winter
2023-01-29,2-6,0,Sunday,29,1,0,Yes,0,Yes,Winter
2023-01-29,6-10,0,Sunday,29,1,0,Yes,0,Yes,Winter
2023-01-29,10-14,4,Sunday,29,1,1,Yes,0,Yes,Winter
2023-01-29,14-18,1,Sunday,29,1,0,Yes,0,Yes,Winter
2023-01-29,18-22,5,Sunday,29,1,1,Yes,0,Yes,Winter
2023-01-29,22-2,3,Sunday,29,1,0,Yes,0,Yes,Winter
2023-01-30,2-6,0,Monday,30,1,0,No,0,No,Winter
2023-01-30,6-10,3,Monday,30,1,0,No,0,No,Winter
2023-01-30,10-14,7,Monday,30,1,1,No,0,No,Winter
2023-01-30,14-18,8,Monday,30,1,1,No,0,No,Winter
2023-01-30,18-22,4,Monday,30,1,1,No,0,No,Winter
2023-01-30,22-2,0,Monday,30,1,0,No,0,No,Winter
2023-01-31,2-6,0,Tuesday,31,1,0,No,0,No,Winter
2023-01-31,6-10,8,Tuesday,31,1,1,No,0,No,Winter
2023-01-31,10-14,4,Tuesday,31,1,1,No,0,No,Winter
2023-01-31,14-18,3,Tuesday,31,1,0,No,0,No,Winter
2023-01-31,18-22,6,Tuesday,31,1,1,No,0,No,Winter
2023-01-31,22-2,0,Tuesday,31,1,0,No,0,No,Winter
2023-02-01,2-6,0,Wednesday,1,2,0,No,0,No,Winter
2023-02-01,6-10,7,Wednesday,1,2,1,No,0,No,Winter
2023-02-01,10-14,8,Wednesday,1,2,1,No,0,No,Winter
2023-02-01,14-18,5,Wednesday,1,2,1,No,0,No,Winter
2023-02-01,18-22,5,Wednesday,1,2,1,No,0,No,Winter
2023-02-01,22-2,1,Wednesday,1,2,0,No,0,No,Winter
2023-02-02,2-6,0,Thursday,2,2,0,No,0,No,Winter
2023-02-02,6-10,2,Thursday,2,2,0,No,0,No,Winter
2023-02-02,10-14,6,Thursday,2,2,1,No,0,No,Winter
2023-02-02,14-18,10,Thursday,2,2,1,No,0,No,Winter
2023-02-02,18-22,10,Thursday,2,2,1,No,0,No,Winter
2023-02-02,22-2,0,Thursday,2,2,0,No,0,No,Winter
2023-02-03,2-6,0,Friday,3,2,0,No,0,No,Winter
2023-02-03,6-10,5,Friday,3,2,1,No,0,No,Winter
2023-02-03,10-14,7,Friday,3,2,1,No,0,No,Winter
2023-02-03,14-18,7,Friday,3,2,1,No,0,No,Winter
2023-02-03,18-22,7,Friday,3,2,1,No,0,No,Winter
2023-02-03,22-2,0,Friday,3,2,0,No,0,No,Winter
2023-02-04,2-6,0,Saturday,4,2,0,Yes,0,No,Winter
2023-02-04,6-10,6,Saturday,4,2,1,Yes,0,No,Winter
2023-02-04,10-14,9,Saturday,4,2,1,Yes,0,No,Winter
2023-02-04,14-18,4,Saturday,4,2,1,Yes,0,No,Winter
2023-02-04,18-22,7,Saturday,4,2,1,Yes,0,No,Winter
2023-02-04,22-2,5,Saturday,4,2,1,Yes,0,No,Winter
2023-02-05,2-6,0,Sunday,5,2,0,Yes,0,Yes,Winter
2023-02-05,6-10,0,Sunday,5,2,0,Yes,0,Yes,Winter
2023-02-05,10-14,3,Sunday,5,2,0,Yes,0,Yes,Winter
2023-02-05,14-18,8,Sunday,5,2,1,Yes,0,Yes,Winter
2023-02-05,18-22,2,Sunday,5,2,0,Yes,0,Yes,Winter
2023-02-05,22-2,2,Sunday,5,2,0,Yes,0,Yes,Winter
2023-02-06,2-6,0,Monday,6,2,0,No,0,No,Winter
2023-02-06,6-10,8,Monday,6,2,1,No,0,No,Winter
2023-02-06,10-14,4,Monday,6,2,1,No,0,No,Winter
2023-02-06,14-18,10,Monday,6,2,1,No,0,No,Winter
2023-02-06,18-22,9,Monday,6,2,1,No,0,No,Winter
2023-02-06,22-2,1,Monday,6,2,0,No,0,No,Winter
2023-02-07,2-6,0,Tuesday,7,2,0,No,0,No,Winter
2023-02-07,6-10,4,Tuesday,7,2,1,No,0,No,Winter
2023-02-07,10-14,7,Tuesday,7,2,1,No,0,No,Winter
2023-02-07,14-18,4,Tuesday,7,2,1,No,0,No,Winter
2023-02-07,18-22,2,Tuesday,7,2,0,No,0,No,Winter
2023-02-07,22-2,0,Tuesday,7,2,0,No,0,No,Winter
2023-02-08,2-6,0,Wednesday,8,2,0,No,0,No,Winter
2023-02-08,6-10,9,Wednesday,8,2,1,No,0,No,Winter
2023-02-08,10-14,2,Wednesday,8,2,0,No,0,No,Winter
2023-02-08,14-18,6,Wednesday,8,2,1,No,0,No,Winter
2023-02-08,18-22,4,Wednesday,8,2,1,No,0,No,Winter
2023-02-08,22-2,3,Wednesday,8,2,0,No,0,No,Winter
2023-02-09,2-6,0,Thursday,9,2,0,No,0,No,Winter
2023-02-09,6-10,2,Thursday,9,2,0,No,0,No,Winter
2023-02-09,10-14,6,Thursday,9,2,1,No,0,No,Winter
2023-02-09,14-18,0,Thursday,9,2,0,No,0,No,Winter
2023-02-09,18-22,8,Thursday,9,2,1,No,0,No,Winter
2023-02-09,22-2,0,Thursday,9,2,0,No,0,No,Winter
2023-02-10,2-6,0,Friday,10,2,0,No,0,No,Winter
2023-02-10,6-10,5,Friday,10,2,1,No,0,No,Winter
2023-02-10,10-14,4,Friday,10,2,1,No,0,No,Winter
2023-02-10,14-18,9,Friday,10,2,1,No,0,No,Winter
2023-02-10,18-22,11,Friday,10,2,1,No,0,No,Winter
2023-02-10,22-2,1,Friday,10,2,0,No,0,No,Winter
2023-02-11,2-6,0,Saturday,11,2,0,Yes,0,No,Winter
2023-02-11,6-10,1,Saturday,11,2,0,Yes,0,No,Winter
2023-02-11,10-14,5,Saturday,11,2,1,Yes,0,No,Winter
2023-02-11,14-18,7,Saturday,11,2,1,Yes,0,No,Winter
2023-02-11,18-22,4,Saturday,11,2,1,Yes,0,No,Winter
2023-02-11,22-2,4,Saturday,11,2,1,Yes,0,No,Winter
2023-02-12,2-6,0,Sunday,12,2,0,Yes,0,Yes,Winter
2023-02-12,6-10,1,Sunday,12,2,0,Yes,0,Yes,Winter
2023-02-12,10-14,3,Sunday,12,2,0,Yes,0,Yes,Winter
2023-02-12,14-18,8,Sunday,12,2,1,Yes,0,Yes,Winter
2023-02-12,18-22,1,Sunday,12,2,0,Yes,0,Yes,Winter
2023-02-12,22-2,3,Sunday,12,2,0,Yes,0,Yes,Winter
2023-02-13,2-6,0,Monday,13,2,0,No,0,No,Winter
2023-02-13,6-10,2,Monday,13,2,0,No,0,No,Winter
2023-02-13,10-14,6,Monday,13,2,1,No,0,No,Winter
2023-02-13,14-18,7,Monday,13,2,1,No,0,No,Winter
2023-02-13,18-22,3,Monday,13,2,0,No,0,No,Winter
2023-02-13,22-2,0,Monday,13,2,0,No,0,No,Winter
2023-02-14,2-6,0,Tuesday,14,2,0,No,0,No,Winter
2023-02-14,6-10,8,Tuesday,14,2,1,No,0,No,Winter
2023-02-14,10-14,7,Tuesday,14,2,1,No,0,No,Winter
2023-02-14,14-18,15,Tuesday,14,2,1,No,0,No,Winter
2023-02-14,18-22,5,Tuesday,14,2,1,No,0,No,Winter
2023-02-14,22-2,0,Tuesday,14,2,0,No,0,No,Winter
2023-02-15,2-6,0,Wednesday,15,2,0,No,0,No,Winter
2023-02-15,6-10,5,Wednesday,15,2,1,No,0,No,Winter
2023-02-15,10-14,7,Wednesday,15,2,1,No,0,No,Winter
2023-02-15,14-18,18,Wednesday,15,2,1,No,0,No,Winter
2023-02-15,18-22,11,Wednesday,15,2,1,No,0,No,Winter
2023-02-15,22-2,1,Wednesday,15,2,0,No,0,No,Winter
2023-02-16,2-6,0,Thursday,16,2,0,No,0,No,Winter
2023-02-16,6-10,4,Thursday,16,2,1,No,0,No,Winter
2023-02-16,10-14,6,Thursday,16,2,1,No,0,No,Winter
2023-02-16,14-18,5,Thursday,16,2,1,No,0,No,Winter
2023-02-16,18-22,10,Thursday,16,2,1,No,0,No,Winter
2023-02-16,22-2,2,Thursday,16,2,0,No,0,No,Winter
2023-02-17,2-6,0,Friday,17,2,0,No,0,No,Winter
2023-02-17,6-10,5,Friday,17,2,1,No,0,No,Winter
2023-02-17,10-14,10,Friday,17,2,1,No,0,No,Winter
2023-02-17,14-18,8,Friday,17,2,1,No,0,No,Winter
2023-02-17,18-22,0,Friday,17,2,0,No,0,No,Winter
2023-02-17,22-2,4,Friday,17,2,1,No,0,No,Winter
2023-02-18,2-6,0,Saturday,18,2,0,Yes,0,No,Winter
2023-02-18,6-10,3,Saturday,18,2,0,Yes,0,No,Winter
2023-02-18,10-14,3,Saturday,18,2,0,Yes,0,No,Winter
2023-02-18,14-18,5,Saturday,18,2,1,Yes,0,No,Winter
2023-02-18,18-22,6,Saturday,18,2,1,Yes,0,No,Winter
2023-02-18,22-2,1,Saturday,18,2,0,Yes,0,No,Winter
2023-02-19,2-6,0,Sunday,19,2,0,Yes,0,Yes,Winter
2023-02-19,6-10,2,Sunday,19,2,0,Yes,0,Yes,Winter
2023-02-19,10-14,1,Sunday,19,2,0,Yes,0,Yes,Winter
2023-02-19,14-18,10,Sunday,19,2,1,Yes,0,Yes,Winter
2023-02-19,18-22,4,Sunday,19,2,1,Yes,0,Yes,Winter
2023-02-19,22-2,1,Sunday,19,2,0,Yes,0,Yes,Winter
2023-02-20,2-6,0,Monday,20,2,0,No,0,No,Winter
2023-02-20,6-10,4,Monday,20,2,1,No,0,No,Winter
2023-02-20,10-14,1,Monday,20,2,0,No,0,No,Winter
2023-02-20,14-18,12,Monday,20,2,1,No,0,No,Winter
2023-02-20,18-22,1,Monday,20,2,0,No,0,No,Winter
2023-02-20,22-2,1,Monday,20,2,0,No,0,No,Winter
2023-02-21,2-6,0,Tuesday,21,2,0,No,0,No,Winter
2023-02-21,6-10,5,Tuesday,21,2,1,No,0,No,Winter
2023-02-21,10-14,4,Tuesday,21,2,1,No,0,No,Winter
2023-02-21,14-18,6,Tuesday,21,2,1,No,0,No,Winter
2023-02-21,18-22,3,Tuesday,21,2,0,No,0,No,Winter
2023-02-21,22-2,0,Tuesday,21,2,0,No,0,No,Winter
2023-02-22,2-6,0,Wednesday,22,2,0,No,0,No,Winter
2023-02-22,6-10,2,Wednesday,22,2,0,No,0,No,Winter
2023-02-22,10-14,3,Wednesday,22,2,0,No,0,No,Winter
2023-02-22,14-18,3,Wednesday,22,2,0,No,0,No,Winter
2023-02-22,18-22,6,Wednesday,22,2,1,No,0,No,Winter
2023-02-22,22-2,1,Wednesday,22,2,0,No,0,No,Winter
2023-02-23,2-6,0,Thursday,23,2,0,No,0,No,Winter
2023-02-23,6-10,2,Thursday,23,2,0,No,0,No,Winter
2023-02-23,10-14,9,Thursday,23,2,1,No,0,No,Winter
2023-02-23,14-18,4,Thursday,23,2,1,No,0,No,Winter
2023-02-23,18-22,10,Thursday,23,2,1,No,0,No,Winter
2023-02-23,22-2,0,Thursday,23,2,0,No,0,No,Winter
2023-02-24,2-6,0,Friday,24,2,0,No,0,No,Winter
2023-02-24,6-10,4,Friday,24,2,1,No,0,No,Winter
2023-02-24,10-14,6,Friday,24,2,1,No,0,No,Winter
2023-02-24,14-18,11,Friday,24,2,1,No,0,No,Winter
2023-02-24,18-22,8,Friday,24,2,1,No,0,No,Winter
2023-02-24,22-2,2,Friday,24,2,0,No,0,No,Winter
2023-02-25,2-6,0,Saturday,25,2,0,Yes,0,No,Winter
2023-02-25,6-10,1,Saturday,25,2,0,Yes,0,No,Winter
2023-02-25,10-14,8,Saturday,25,2,1,Yes,0,No,Winter
2023-02-25,14-18,2,Saturday,25,2,0,Yes,0,No,Winter
2023-02-25,18-22,3,Saturday,25,2,0,Yes,0,No,Winter
2023-02-25,22-2,5,Saturday,25,2,1,Yes,0,No,Winter
2023-02-26,2-6,0,Sunday,26,2,0,Yes,0,Yes,Winter
2023-02-26,6-10,1,Sunday,26,2,0,Yes,0,Yes,Winter
2023-02-26,10-14,1,Sunday,26,2,0,Yes,0,Yes,Winter
2023-02-26,14-18,3,Sunday,26,2,0,Yes,0,Yes,Winter
2023-02-26,18-22,1,Sunday,26,2,0,Yes,0,Yes,Winter
2023-02-26,22-2,2,Sunday,26,2,0,Yes,0,Yes,Winter
2023-02-27,2-6,0,Monday,27,2,0,No,0,No,Winter
2023-02-27,6-10,5,Monday,27,2,1,No,0,No,Winter
2023-02-27,10-14,8,Monday,27,2,1,No,0,No,Winter
2023-02-27,14-18,3,Monday,27,2,0,No,0,No,Winter
2023-02-27,18-22,4,Monday,27,2,1,No,0,No,Winter
2023-02-27,22-2,2,Monday,27,2,0,No,0,No,Winter
2023-02-28,2-6,0,Tuesday,28,2,0,No,0,No,Winter
2023-02-28,6-10,8,Tuesday,28,2,1,No,0,No,Winter
2023-02-28,10-14,5,Tuesday,28,2,1,No,0,No,Winter
2023-02-28,14-18,6,Tuesday,28,2,1,No,0,No,Winter
2023-02-28,18-22,1,Tuesday,28,2,0,No,0,No,Winter
2023-02-28,22-2,0,Tuesday,28,2,0,No,0,No,Winter
2023-03-01,2-6,0,Wednesday,1,3,0,No,0,No,Spring
2023-03-01,6-10,2,Wednesday,1,3,0,No,0,No,Spring
2023-03-01,10-14,7,Wednesday,1,3,1,No,0,No,Spring
2023-03-01,14-18,8,Wednesday,1,3,1,No,0,No,Spring
2023-03-01,18-22,4,Wednesday,1,3,1,No,0,No,Spring
2023-03-01,22-2,0,Wednesday,1,3,0,No,0,No,Spring
2023-03-02,2-6,0,Thursday,2,3,0,No,0,No,Spring
2023-03-02,6-10,4,Thursday,2,3,1,No,0,No,Spring
2023-03-02,10-14,3,Thursday,2,3,0,No,0,No,Spring
2023-03-02,14-18,4,Thursday,2,3,1,No,0,No,Spring
2023-03-02,18-22,10,Thursday,2,3,1,No,0,No,Spring
2023-03-02,22-2,0,Thursday,2,3,0,No,0,No,Spring
2023-03-03,2-6,0,Friday,3,3,0,No,0,No,Spring
2023-03-03,6-10,5,Friday,3,3,1,No,0,No,Spring
2023-03-03,10-14,8,Friday,3,3,1,No,0,No,Spring
2023-03-03,14-18,7,Friday,3,3,1,No,0,No,Spring
2023-03-03,18-22,3,Friday,3,3,0,No,0,No,Spring
2023-03-03,22-2,0,Friday,3,3,0,No,0,No,Spring
2023-03-04,2-6,0,Saturday,4,3,0,Yes,0,No,Spring
2023-03-04,6-10,2,Saturday,4,3,0,Yes,0,No,Spring
2023-03-04,10-14,9,Saturday,4,3,1,Yes,0,No,Spring
2023-03-04,14-18,3,Saturday,4,3,0,Yes,0,No,Spring
2023-03-04,18-22,7,Saturday,4,3,1,Yes,0,No,Spring
2023-03-04,22-2,1,Saturday,4,3,0,Yes,0,No,Spring
2023-03-05,2-6,0,Sunday,5,3,0,Yes,0,Yes,Spring
2023-03-05,6-10,2,Sunday,5,3,0,Yes,0,Yes,Spring
2023-03-05,10-14,11,Sunday,5,3,1,Yes,0,Yes,Spring
2023-03-05,14-18,4,Sunday,5,3,1,Yes,0,Yes,Spring
2023-03-05,18-22,1,Sunday,5,3,0,Yes,0,Yes,Spring
2023-03-05,22-2,3,Sunday,5,3,0,Yes,0,Yes,Spring
2023-03-06,2-6,0,Monday,6,3,0,No,0,No,Spring
2023-03-06,6-10,6,Monday,6,3,1,No,0,No,Spring
2023-03-06,10-14,9,Monday,6,3,1,No,0,No,Spring
2023-03-06,14-18,7,Monday,6,3,1,No,0,No,Spring
2023-03-06,18-22,14,Monday,6,3,1,No,0,No,Spring
2023-03-06,22-2,1,Monday,6,3,0,No,0,No,Spring
2023-03-07,2-6,0,Tuesday,7,3,0,No,0,No,Spring
2023-03-07,6-10,3,Tuesday,7,3,0,No,0,No,Spring
2023-03-07,10-14,9,Tuesday,7,3,1,No,0,No,Spring
2023-03-07,14-18,2,Tuesday,7,3,0,No,0,No,Spring
2023-03-07,18-22,5,Tuesday,7,3,1,No,0,No,Spring
2023-03-07,22-2,1,Tuesday,7,3,0,No,0,No,Spring
2023-03-08,2-6,0,Wednesday,8,3,0,No,0,No,Spring
2023-03-08,6-10,2,Wednesday,8,3,0,No,0,No,Spring
2023-03-08,10-14,7,Wednesday,8,3,1,No,0,No,Spring
