District_name,Week_day,Month,Time,Sex,Age,Day,Holiday,Time_segment,Number of victims,Slightly injured,Severely injured,Weekend Exit,Season,Density,Weekend Return,Number of accidents by time segment
Eixample,Friday,3,2,Man,26,2022-03-25,No,Early Morning,0,0,1,True,Spring,0,No,2
Les Corts,Friday,3,3,Man,41,2022-03-25,No,Early Morning,0,0,1,True,Spring,0,No,2
Sant Andreu,Friday,3,7,Woman,62,2022-03-25,No,Work Entrance,0,1,0,True,Spring,1,No,3
Nou Barris,Friday,3,7,Man,48,2022-03-25,No,Work Entrance,0,0,1,True,Spring,1,No,3
Sant Andreu,Friday,3,9,Woman,47,2022-03-25,No,Work Entrance,0,0,1,True,Spring,2,No,3
Nou Barris,Friday,3,10,Woman,45,2022-03-25,No,Morning,0,1,0,True,Spring,1,No,7
Ciutat Vella,Friday,3,10,Woman,68,2022-03-25,No,Morning,0,1,0,True,Spring,1,No,7
Gràcia,Friday,3,11,Man,53,2022-03-25,No,Morning,0,1,0,True,Spring,2,No,7
Eixample,Friday,3,11,Woman,60,2022-03-25,No,Morning,0,1,0,True,Spring,2,No,7
Gràcia,Friday,3,12,Man,60,2022-03-25,No,Morning,0,1,0,True,Spring,2,No,7
Sant Martí,Friday,3,12,Woman,23,2022-03-25,No,Morning,0,1,0,True,Spring,2,No,7
Sant Andreu,Friday,3,13,Man,48,2022-03-25,No,Morning,0,0,1,True,Spring,2,No,7
Sarrià-Sant Gervasi,Friday,3,14,Woman,22,2022-03-25,No,Work Departure,0,0,1,True,Spring,2,No,5
Sarrià-Sant Gervasi,Friday,3,15,Man,27,2022-03-25,No,Work Departure,0,0,1,True,Spring,2,No,5
Sant Martí,Friday,3,16,Woman,23,2022-03-25,No,Work Departure,0,1,0,True,Spring,2,No,5
Sarrià-Sant Gervasi,Friday,3,17,Man,46,2022-03-25,No,Work Departure,0,0,1,True,Spring,2,No,5
Les Corts,Friday,3,17,Woman,25,2022-03-25,No,Work Departure,0,1,0,True,Spring,2,No,5
Sant Andreu,Friday,3,18,Man,12,2022-03-25,No,Afternoon,0,0,1,True,Spring,2,No,4
Eixample,Friday,3,19,Woman,25,2022-03-25,No,Afternoon,0,0,1,True,Spring,1,No,4
Gràcia,Friday,3,20,Man,45,2022-03-25,No,Afternoon,0,1,0,True,Spring,1,No,4
Sant Martí,Friday,3,21,Woman,25,2022-03-25,No,Afternoon,0,0,1,True,Spring,1,No,4
Nou Barris,Friday,3,23,Man,30,2022-03-25,No,Leisure,0,0,1,True,Spring,1,No,5
Sant Martí,Friday,3,23,Man,35,2022-03-25,No,Leisure,0,1,0,True,Spring,1,No,5
Gràcia,Friday,3,23,Woman,17,2022-03-25,No,Leisure,0,0,1,True,Spring,1,No,5
Ciutat Vella,Friday,3,23,Man,37,2022-03-25,No,Leisure,0,0,1,True,Spring,1,No,5
Sant Andreu,Saturday,3,5,Man,44,2022-03-26,Yes,Early Morning,0,0,1,False,Spring,0,No,1
Eixample,Saturday,3,6,Man,33,2022-03-26,Yes,Work Entrance,0,0,1,False,Spring,0,No,1
Eixample,Saturday,3,11,Man,47,2022-03-26,Yes,Morning,0,1,0,False,Spring,1,No,2
Eixample,Saturday,3,11,Man,35,2022-03-26,Yes,Morning,0,1,0,False,Spring,1,No,2
Eixample,Saturday,3,14,Woman,90,2022-03-26,Yes,Work Departure,0,1,0,False,Spring,1,No,7
Sant Martí,Saturday,3,14,Woman,8,2022-03-26,Yes,Work Departure,0,0,1,False,Spring,1,No,7
Les Corts,Saturday,3,15,Man,56,2022-03-26,Yes,Work Departure,0,1,0,False,Spring,1,No,7
Sarrià-Sant Gervasi,Saturday,3,15,Man,45,2022-03-26,Yes,Work Departure,0,0,1,False,Spring,1,No,7
Eixample,Saturday,3,16,Woman,23,2022-03-26,Yes,Work Departure,0,0,1,False,Spring,1,No,7
Sant Martí,Saturday,3,16,Man,59,2022-03-26,Yes,Work Departure,0,0,1,False,Spring,1,No,7
Eixample,Saturday,3,16,Woman,24,2022-03-26,Yes,Work Departure,0,0,1,False,Spring,1,No,7
Desconegut,Saturday,3,20,Woman,26,2022-03-26,Yes,Afternoon,0,1,0,False,Spring,1,No,2
Eixample,Saturday,3,21,Man,21,2022-03-26,Yes,Afternoon,0,0,1,False,Spring,1,No,2
Ciutat Vella,Saturday,3,23,Man,34,2022-03-26,Yes,Leisure,0,0,1,False,Spring,1,No,1
Sarrià-Sant Gervasi,Sunday,3,1,Woman,21,2022-03-27,Yes,Leisure,0,0,1,False,Spring,0,Yes,4
Sant Martí,Sunday,3,1,Man,31,2022-03-27,Yes,Leisure,0,1,0,False,Spring,0,Yes,4
Gràcia,Sunday,3,6,Man,26,2022-03-27,Yes,Work Entrance,0,0,1,False,Spring,0,Yes,2
Ciutat Vella,Sunday,3,9,Man,19,2022-03-27,Yes,Work Entrance,0,1,0,False,Spring,1,Yes,2
Ciutat Vella,Sunday,3,13,Man,75,2022-03-27,Yes,Morning,0,0,1,False,Spring,1,Yes,1
Ciutat Vella,Sunday,3,15,Man,46,2022-03-27,Yes,Work Departure,0,0,1,False,Spring,1,Yes,2
Eixample,Sunday,3,17,Woman,46,2022-03-27,Yes,Work Departure,0,0,1,False,Spring,1,Yes,2
Sant Andreu,Sunday,3,22,Man,30,2022-03-27,Yes,Leisure,0,0,1,False,Spring,1,Yes,4
Sants-Montjuïc,Sunday,3,22,Man,58,2022-03-27,Yes,Leisure,0,0,1,False,Spring,1,Yes,4
Eixample,Monday,3,1,Man,28,2022-03-28,No,Leisure,0,0,1,False,Spring,0,No,1
Nou Barris,Monday,3,4,Man,39,2022-03-28,No,Early Morning,0,0,1,False,Spring,0,No,1
Sant Andreu,Monday,3,7,Woman,16,2022-03-28,No,Work Entrance,0,0,1,False,Spring,1,No,4
Horta-Guinardó,Monday,3,8,Woman,42,2022-03-28,No,Work Entrance,0,0,1,False,Spring,2,No,4
Eixample,Monday,3,8,Man,53,2022-03-28,No,Work Entrance,0,1,0,False,Spring,2,No,4
Les Corts,Monday,3,8,Woman,39,2022-03-28,No,Work Entrance,0,0,1,False,Spring,2,No,4
Sants-Montjuïc,Monday,3,10,Man,38,2022-03-28,No,Morning,0,1,0,False,Spring,1,No,11
Eixample,Monday,3,11,Woman,88,2022-03-28,No,Morning,0,0,1,False,Spring,1,No,11
Horta-Guinardó,Monday,3,11,Man,60,2022-03-28,No,Morning,0,0,1,False,Spring,1,No,11
Sants-Montjuïc,Monday,3,11,Woman,71,2022-03-28,No,Morning,0,0,1,False,Spring,1,No,11
Sarrià-Sant Gervasi,Monday,3,13,Man,36,2022-03-28,No,Morning,0,0,1,False,Spring,1,No,11
Eixample,Monday,3,13,Woman,72,2022-03-28,No,Morning,0,0,1,False,Spring,1,No,11
Gràcia,Monday,3,13,Woman,68,2022-03-28,No,Morning,0,1,0,False,Spring,1,No,11
Sant Martí,Monday,3,13,Man,23,2022-03-28,No,Morning,0,1,0,False,Spring,1,No,11
Sarrià-Sant Gervasi,Monday,3,13,Man,92,2022-03-28,No,Morning,0,0,1,False,Spring,1,No,11
Sarrià-Sant Gervasi,Monday,3,13,Man,51,2022-03-28,No,Morning,0,1,0,False,Spring,1,No,11
Eixample,Monday,3,13,Woman,20,2022-03-28,No,Morning,0,0,1,False,Spring,1,No,11
Sant Martí,Monday,3,14,Man,22,2022-03-28,No,Work Departure,0,1,0,False,Spring,1,No,9
Sant Martí,Monday,3,15,Woman,16,2022-03-28,No,Work Departure,0,1,0,False,Spring,1,No,9
Eixample,Monday,3,15,Man,23,2022-03-28,No,Work Departure,0,1,0,False,Spring,1,No,9
Sarrià-Sant Gervasi,Monday,3,16,Man,24,2022-03-28,No,Work Departure,0,0,1,False,Spring,1,No,9
Eixample,Monday,3,16,Woman,28,2022-03-28,No,Work Departure,0,1,0,False,Spring,1,No,9
Sant Andreu,Monday,3,16,Man,52,2022-03-28,No,Work Departure,0,0,1,False,Spring,1,No,9
Horta-Guinardó,Monday,3,16,Man,21,2022-03-28,No,Work Departure,0,1,0,False,Spring,1,No,9
Les Corts,Monday,3,17,Man,2,2022-03-28,No,Work Departure,0,1,0,False,Spring,2,No,9
Horta-Guinardó,Monday,3,17,Woman,66,2022-03-28,No,Work Departure,0,0,1,False,Spring,2,No,9
Sarrià-Sant Gervasi,Monday,3,18,Woman,47,2022-03-28,No,Afternoon,0,0,1,False,Spring,2,No,3
Gràcia,Monday,3,18,Woman,71,2022-03-28,No,Afternoon,0,0,1,False,Spring,2,No,3
Horta-Guinardó,Monday,3,21,Woman,32,2022-03-28,No,Afternoon,0,0,1,False,Spring,1,No,3
Eixample,Tuesday,3,1,Woman,77,2022-03-29,No,Leisure,0,0,1,False,Spring,0,No,2
Eixample,Tuesday,3,5,Man,36,2022-03-29,No,Early Morning,0,0,1,False,Spring,0,No,1
Sant Martí,Tuesday,3,6,Woman,36,2022-03-29,No,Work Entrance,0,0,1,False,Spring,1,No,3
Les Corts,Tuesday,3,8,Man,57,2022-03-29,No,Work Entrance,0,0,1,False,Spring,2,No,3
Les Corts,Tuesday,3,9,Man,61,2022-03-29,No,Work Entrance,0,1,0,False,Spring,2,No,3
Sarrià-Sant Gervasi,Tuesday,3,11,Woman,30,2022-03-29,No,Morning,0,1,0,False,Spring,2,No,3
Sant Martí,Tuesday,3,12,Man,84,2022-03-29,No,Morning,0,0,1,False,Spring,2,No,3
Sarrià-Sant Gervasi,Tuesday,3,12,Woman,67,2022-03-29,No,Morning,0,0,1,False,Spring,2,No,3
Sarrià-Sant Gervasi,Tuesday,3,14,Man,30,2022-03-29,No,Work Departure,0,1,0,False,Spring,1,No,5
Eixample,Tuesday,3,14,Woman,62,2022-03-29,No,Work Departure,0,1,0,False,Spring,1,No,5
Sarrià-Sant Gervasi,Tuesday,3,14,Woman,30,2022-03-29,No,Work Departure,0,0,1,False,Spring,1,No,5
Eixample,Tuesday,3,17,Man,40,2022-03-29,No,Work Departure,0,1,0,False,Spring,2,No,5
Sarrià-Sant Gervasi,Tuesday,3,17,Woman,39,2022-03-29,No,Work Departure,0,0,1,False,Spring,2,No,5
Eixample,Tuesday,3,18,Woman,30,2022-03-29,No,Afternoon,0,1,0,False,Spring,2,No,4
Nou Barris,Tuesday,3,18,Woman,35,2022-03-29,No,Afternoon,0,0,1,False,Spring,2,No,4
Eixample,Tuesday,3,19,Man,39,2022-03-29,No,Afternoon,0,0,1,False,Spring,1,No,4
Eixample,Tuesday,3,21,Man,38,2022-03-29,No,Afternoon,0,1,0,False,Spring,1,No,4
Eixample,Tuesday,3,22,Man,45,2022-03-29,No,Leisure,0,0,1,False,Spring,1,No,2
Sant Andreu,Wednesday,3,7,Woman,53,2022-03-30,No,Work Entrance,0,1,0,False,Spring,1,No,4
Sant Martí,Wednesday,3,8,Man,50,2022-03-30,No,Work Entrance,0,0,1,False,Spring,2,No,4
Eixample,Wednesday,3,8,Woman,39,2022-03-30,No,Work Entrance,0,1,0,False,Spring,2,No,4
Les Corts,Wednesday,3,8,Man,32,2022-03-30,No,Work Entrance,0,0,1,False,Spring,2,No,4
Gràcia,Wednesday,3,10,Man,59,2022-03-30,No,Morning,0,0,1,False,Spring,2,No,9
Eixample,Wednesday,3,10,Woman,31,2022-03-30,No,Morning,0,1,0,False,Spring,2,No,9
Sant Martí,Wednesday,3,10,Man,45,2022-03-30,No,Morning,0,0,1,False,Spring,2,No,9
Les Corts,Wednesday,3,11,Woman,73,2022-03-30,No,Morning,0,1,0,False,Spring,2,No,9
Eixample,Wednesday,3,11,Woman,54,2022-03-30,No,Morning,0,0,1,False,Spring,2,No,9
Eixample,Wednesday,3,11,Man,26,2022-03-30,No,Morning,0,0,1,False,Spring,2,No,9
Eixample,Wednesday,3,13,Man,39,2022-03-30,No,Morning,0,0,1,False,Spring,2,No,9
Sarrià-Sant Gervasi,Wednesday,3,13,Woman,44,2022-03-30,No,Morning,0,0,1,False,Spring,2,No,9
Les Corts,Wednesday,3,13,Woman,53,2022-03-30,No,Morning,0,0,1,False,Spring,2,No,9
Eixample,Wednesday,3,14,Man,32,2022-03-30,No,Work Departure,0,1,0,False,Spring,1,No,7
Gràcia,Wednesday,3,14,Man,44,2022-03-30,No,Work Departure,0,0,1,False,Spring,1,No,7
Horta-Guinardó,Wednesday,3,15,Woman,0,2022-03-30,No,Work Departure,0,0,1,False,Spring,1,No,7
Ciutat Vella,Wednesday,3,15,Woman,56,2022-03-30,No,Work Departure,0,0,1,False,Spring,1,No,7
Les Corts,Wednesday,3,16,Woman,44,2022-03-30,No,Work Departure,0,0,1,False,Spring,2,No,7
Eixample,Wednesday,3,16,Man,29,2022-03-30,No,Work Departure,0,0,1,False,Spring,2,No,7
Sant Martí,Wednesday,3,16,Woman,62,2022-03-30,No,Work Departure,0,1,0,False,Spring,2,No,7
Eixample,Wednesday,3,18,Woman,33,2022-03-30,No,Afternoon,0,0,1,False,Spring,2,No,12
Sants-Montjuïc,Wednesday,3,18,Woman,4,2022-03-30,No,Afternoon,0,1,0,False,Spring,2,No,12
Eixample,Wednesday,3,18,Woman,29,2022-03-30,No,Afternoon,0,0,1,False,Spring,2,No,12
Horta-Guinardó,Wednesday,3,18,Woman,14,2022-03-30,No,Afternoon,0,0,1,False,Spring,2,No,12
Eixample,Wednesday,3,18,Woman,23,2022-03-30,No,Afternoon,0,0,1,False,Spring,2,No,12
Eixample,Wednesday,3,19,Man,21,2022-03-30,No,Afternoon,0,0,1,False,Spring,2,No,12
Eixample,Wednesday,3,19,Woman,60,2022-03-30,No,Afternoon,0,0,1,False,Spring,2,No,12
Gràcia,Wednesday,3,19,Man,32,2022-03-30,No,Afternoon,0,1,0,False,Spring,2,No,12
Nou Barris,Wednesday,3,19,Woman,51,2022-03-30,No,Afternoon,0,1,0,False,Spring,2,No,12
Eixample,Wednesday,3,20,Man,86,2022-03-30,No,Afternoon,0,0,1,False,Spring,1,No,12
Horta-Guinardó,Wednesday,3,20,Woman,21,2022-03-30,No,Afternoon,0,0,1,False,Spring,1,No,12
Sant Martí,Wednesday,3,21,Man,19,2022-03-30,No,Afternoon,0,1,0,False,Spring,1,No,12
Sants-Montjuïc,Wednesday,3,22,Man,29,2022-03-30,No,Leisure,0,0,1,False,Spring,1,No,2
Eixample,Wednesday,3,22,Man,36,2022-03-30,No,Leisure,0,1,0,False,Spring,1,No,2
Eixample,Thursday,3,1,Man,40,2022-03-31,No,Leisure,0,0,1,False,Spring,0,No,2
Nou Barris,Thursday,3,6,Man,42,2022-03-31,No,Work Entrance,0,0,1,False,Spring,1,No,7
Sants-Montjuïc,Thursday,3,6,Man,51,2022-03-31,No,Work Entrance,0,0,1,False,Spring,1,No,7
Ciutat Vella,Thursday,3,6,Woman,50,2022-03-31,No,Work Entrance,0,0,1,False,Spring,1,No,7
Sant Andreu,Thursday,3,7,Man,28,2022-03-31,No,Work Entrance,0,0,1,False,Spring,1,No,7
Sants-Montjuïc,Thursday,3,7,Man,73,2022-03-31,No,Work Entrance,0,0,1,False,Spring,1,No,7
Sant Martí,Thursday,3,7,Woman,28,2022-03-31,No,Work Entrance,0,0,1,False,Spring,1,No,7
Sarrià-Sant Gervasi,Thursday,3,8,Woman,22,2022-03-31,No,Work Entrance,0,1,0,False,Spring,2,No,7
Sants-Montjuïc,Thursday,3,10,Man,53,2022-03-31,No,Morning,0,1,0,False,Spring,2,No,6
Gràcia,Thursday,3,10,Woman,39,2022-03-31,No,Morning,0,0,1,False,Spring,2,No,6
Sarrià-Sant Gervasi,Thursday,3,10,Woman,36,2022-03-31,No,Morning,0,0,1,False,Spring,2,No,6
Gràcia,Thursday,3,12,Man,64,2022-03-31,No,Morning,0,0,1,False,Spring,2,No,6
Eixample,Thursday,3,13,Man,60,2022-03-31,No,Morning,0,0,1,False,Spring,1,No,6
Sarrià-Sant Gervasi,Thursday,3,13,Man,77,2022-03-31,No,Morning,0,0,1,False,Spring,1,No,6
Horta-Guinardó,Thursday,3,14,Man,42,2022-03-31,No,Work Departure,0,0,1,False,Spring,2,No,9
Les Corts,Thursday,3,14,Woman,37,2022-03-31,No,Work Departure,0,1,0,False,Spring,2,No,9
Sant Martí,Thursday,3,14,Woman,53,2022-03-31,No,Work Departure,0,0,1,False,Spring,2,No,9
Sant Andreu,Thursday,3,14,Man,66,2022-03-31,No,Work Departure,0,0,1,False,Spring,2,No,9
Les Corts,Thursday,3,15,Man,28,2022-03-31,No,Work Departure,0,1,0,False,Spring,2,No,9
Sant Martí,Thursday,3,16,Man,37,2022-03-31,No,Work Departure,0,0,1,False,Spring,2,No,9
Sant Andreu,Thursday,3,17,Woman,33,2022-03-31,No,Work Departure,0,0,1,False,Spring,2,No,9
Ciutat Vella,Thursday,3,17,Woman,20,2022-03-31,No,Work Departure,0,1,0,False,Spring,2,No,9
Les Corts,Thursday,3,17,Man,69,2022-03-31,No,Work Departure,0,1,0,False,Spring,2,No,9
Eixample,Thursday,3,18,Woman,7,2022-03-31,No,Afternoon,0,1,0,False,Spring,2,No,8
Les Corts,Thursday,3,18,Woman,30,2022-03-31,No,Afternoon,0,0,1,False,Spring,2,No,8
Sant Martí,Thursday,3,18,Woman,21,2022-03-31,No,Afternoon,0,0,1,False,Spring,2,No,8
Sant Martí,Thursday,3,18,Woman,13,2022-03-31,No,Afternoon,0,0,1,False,Spring,2,No,8
Sants-Montjuïc,Thursday,3,19,Woman,26,2022-03-31,No,Afternoon,0,0,1,False,Spring,2,No,8
Nou Barris,Thursday,3,20,Man,27,2022-03-31,No,Afternoon,0,0,1,False,Spring,1,No,8
Sarrià-Sant Gervasi,Thursday,3,21,Woman,33,2022-03-31,No,Afternoon,0,1,0,False,Spring,1,No,8
Sarrià-Sant Gervasi,Thursday,3,21,Woman,51,2022-03-31,No,Afternoon,0,1,0,False,Spring,1,No,8
Les Corts,Thursday,3,23,Woman,26,2022-03-31,No,Leisure,0,0,1,False,Spring,1,No,2
Ciutat Vella,Friday,4,2,Man,29,2022-04-01,No,Early Morning,0,0,1,True,Spring,0,No,1
Nou Barris,Friday,4,6,Woman,51,2022-04-01,No,Work Entrance,0,0,1,True,Spring,1,No,7
Sant Martí,Friday,4,7,Woman,41,2022-04-01,No,Work Entrance,0,0,1,True,Spring,1,No,7
Eixample,Friday,4,7,Woman,30,2022-04-01,No,Work Entrance,0,0,1,True,Spring,1,No,7
Sants-Montjuïc,Friday,4,8,Woman,18,2022-04-01,No,Work Entrance,0,1,0,True,Spring,2,No,7
Horta-Guinardó,Friday,4,8,Woman,64,2022-04-01,No,Work Entrance,0,0,1,True,Spring,2,No,7
Sant Andreu,Friday,4,8,Man,47,2022-04-01,No,Work Entrance,0,0,1,True,Spring,2,No,7
Sant Andreu,Friday,4,9,Man,30,2022-04-01,No,Work Entrance,0,0,1,True,Spring,2,No,7
Ciutat Vella,Friday,4,10,Man,72,2022-04-01,No,Morning,0,1,0,True,Spring,2,No,5
Gràcia,Friday,4,10,Woman,47,2022-04-01,No,Morning,0,0,1,True,Spring,2,No,5
Eixample,Friday,4,10,Man,23,2022-04-01,No,Morning,0,0,1,True,Spring,2,No,5
Eixample,Friday,4,12,Man,27,2022-04-01,No,Morning,0,1,0,True,Spring,2,No,5
Eixample,Friday,4,13,Man,70,2022-04-01,No,Morning,0,0,1,True,Spring,2,No,5
Sarrià-Sant Gervasi,Friday,4,14,Man,31,2022-04-01,No,Work Departure,0,1,0,True,Spring,2,No,6
Sant Martí,Friday,4,15,Woman,44,2022-04-01,No,Work Departure,0,0,1,True,Spring,2,No,6
Les Corts,Friday,4,16,Woman,61,2022-04-01,No,Work Departure,0,0,1,True,Spring,2,No,6
Gràcia,Friday,4,16,Man,60,2022-04-01,No,Work Departure,0,0,1,True,Spring,2,No,6
Sant Andreu,Friday,4,17,Man,34,2022-04-01,No,Work Departure,0,1,0,True,Spring,2,No,6
Eixample,Friday,4,17,Woman,23,2022-04-01,No,Work Departure,0,0,1,True,Spring,2,No,6
Eixample,Friday,4,18,Man,37,2022-04-01,No,Afternoon,0,0,1,True,Spring,2,No,6
Sant Martí,Friday,4,18,Woman,63,2022-04-01,No,Afternoon,0,0,1,True,Spring,2,No,6
Horta-Guinardó,Friday,4,18,Woman,27,2022-04-01,No,Afternoon,0,0,1,True,Spring,2,No,6
Eixample,Friday,4,19,Woman,27,2022-04-01,No,Afternoon,0,0,1,True,Spring,2,No,6
Sarrià-Sant Gervasi,Friday,4,20,Man,59,2022-04-01,No,Afternoon,0,0,1,True,Spring,2,No,6
Eixample,Friday,4,20,Man,47,2022-04-01,No,Afternoon,0,0,1,True,Spring,2,No,6
Ciutat Vella,Friday,4,23,Woman,26,2022-04-01,No,Leisure,0,0,1,True,Spring,1,No,1
Sant Martí,Saturday,4,3,Man,24,2022-04-02,Yes,Early Morning,0,0,1,False,Spring,0,No,2
Sarrià-Sant Gervasi,Saturday,4,4,Man,21,2022-04-02,Yes,Early Morning,0,0,1,False,Spring,0,No,2
Sant Martí,Saturday,4,8,Woman,54,2022-04-02,Yes,Work Entrance,0,0,1,False,Spring,1,No,2
Sants-Montjuïc,Saturday,4,9,Man,40,2022-04-02,Yes,Work Entrance,0,0,1,False,Spring,1,No,2
Eixample,Saturday,4,10,Man,24,2022-04-02,Yes,Morning,0,1,0,False,Spring,1,No,5
Sarrià-Sant Gervasi,Saturday,4,12,Woman,66,2022-04-02,Yes,Morning,0,0,1,False,Spring,2,No,5
Eixample,Saturday,4,12,Man,49,2022-04-02,Yes,Morning,0,0,1,False,Spring,2,No,5
Sarrià-Sant Gervasi,Saturday,4,12,Man,22,2022-04-02,Yes,Morning,0,0,1,False,Spring,2,No,5
Eixample,Saturday,4,13,Man,28,2022-04-02,Yes,Morning,0,0,1,False,Spring,2,No,5
Sants-Montjuïc,Saturday,4,14,Woman,31,2022-04-02,Yes,Work Departure,0,0,1,False,Spring,1,No,5
Sant Martí,Saturday,4,14,Woman,32,2022-04-02,Yes,Work Departure,0,0,1,False,Spring,1,No,5
Sarrià-Sant Gervasi,Saturday,4,17,Man,55,2022-04-02,Yes,Work Departure,0,1,0,False,Spring,1,No,5
Ciutat Vella,Saturday,4,17,Woman,37,2022-04-02,Yes,Work Departure,0,1,0,False,Spring,1,No,5
Sant Martí,Saturday,4,17,Man,20,2022-04-02,Yes,Work Departure,0,0,1,False,Spring,1,No,5
Eixample,Saturday,4,19,Woman,44,2022-04-02,Yes,Afternoon,0,0,1,False,Spring,1,No,3
Nou Barris,Saturday,4,20,Man,17,2022-04-02,Yes,Afternoon,0,0,1,False,Spring,1,No,3
Sant Andreu,Saturday,4,21,Man,35,2022-04-02,Yes,Afternoon,0,0,1,False,Spring,1,No,3
Sant Andreu,Saturday,4,22,Man,34,2022-04-02,Yes,Leisure,0,0,1,False,Spring,1,No,2
Sarrià-Sant Gervasi,Saturday,4,23,Man,26,2022-04-02,Yes,Leisure,0,0,1,False,Spring,1,No,2
Desconegut,Sunday,4,1,Woman,33,2022-04-03,Yes,Leisure,0,1,0,False,Spring,1,Yes,3
Eixample,Sunday,4,1,Man,24,2022-04-03,Yes,Leisure,0,0,1,False,Spring,1,Yes,3
Sant Martí,Sunday,4,3,Man,53,2022-04-03,Yes,Early Morning,0,1,0,False,Spring,0,Yes,1
Nou Barris,Sunday,4,6,Man,40,2022-04-03,Yes,Work Entrance,0,0,1,False,Spring,0,Yes,2
Sant Martí,Sunday,4,8,Man,21,2022-04-03,Yes,Work Entrance,0,0,1,False,Spring,1,Yes,2
Gràcia,Sunday,4,11,Man,48,2022-04-03,Yes,Morning,0,1,0,False,Spring,1,Yes,2
Gràcia,Sunday,4,12,Man,24,2022-04-03,Yes,Morning,0,0,1,False,Spring,1,Yes,2
Eixample,Sunday,4,17,Woman,31,2022-04-03,Yes,Work Departure,0,0,1,False,Spring,1,Yes,2
Eixample,Sunday,4,17,Man,65,2022-04-03,Yes,Work Departure,0,0,1,False,Spring,1,Yes,2
Eixample,Sunday,4,18,Man,44,2022-04-03,Yes,Afternoon,0,1,0,False,Spring,1,Yes,4
Eixample,Sunday,4,19,Man,55,2022-04-03,Yes,Afternoon,0,0,1,False,Spring,1,Yes,4
Sarrià-Sant Gervasi,Sunday,4,20,Woman,49,2022-04-03,Yes,Afternoon,0,0,1,False,Spring,1,Yes,4
Eixample,Sunday,4,20,Woman,27,2022-04-03,Yes,Afternoon,0,1,0,False,Spring,1,Yes,4
Les Corts,Sunday,4,22,Man,20,2022-04-03,Yes,Leisure,0,0,1,False,Spring,1,Yes,3
Eixample,Monday,4,5,Woman,38,2022-04-04,No,Early Morning,0,1,0,False,Spring,0,No,1
Eixample,Monday,4,7,Man,37,2022-04-04,No,Work Entrance,0,1,0,False,Spring,1,No,9
Sant Andreu,Monday,4,7,Woman,50,2022-04-04,No,Work Entrance,0,0,1,False,Spring,1,No,9
Sant Martí,Monday,4,7,Woman,21,2022-04-04,No,Work Entrance,0,0,1,False,Spring,1,No,9
Sant Martí,Monday,4,7,Woman,27,2022-04-04,No,Work Entrance,0,1,0,False,Spring,1,No,9
Sants-Montjuïc,Monday,4,8,Woman,37,2022-04-04,No,Work Entrance,0,0,1,False,Spring,2,No,9
Eixample,Monday,4,8,Man,54,2022-04-04,No,Work Entrance,0,0,1,False,Spring,2,No,9
Sant Andreu,Monday,4,8,Man,23,2022-04-04,No,Work Entrance,0,0,1,False,Spring,2,No,9
Sarrià-Sant Gervasi,Monday,4,9,Woman,14,2022-04-04,No,Work Entrance,0,0,1,False,Spring,2,No,9
Sant Andreu,Monday,4,9,Man,55,2022-04-04,No,Work Entrance,0,1,0,False,Spring,2,No,9
Eixample,Monday,4,14,Man,34,2022-04-04,No,Work Departure,0,0,1,False,Spring,1,No,9
Sant Martí,Monday,4,15,Man,20,2022-04-04,No,Work Departure,0,0,1,False,Spring,1,No,9
Sarrià-Sant Gervasi,Monday,4,15,Man,40,2022-04-04,No,Work Departure,0,0,1,False,Spring,1,No,9
Sants-Montjuïc,Monday,4,15,Woman,41,2022-04-04,No,Work Departure,0,0,1,False,Spring,1,No,9
Eixample,Monday,4,15,Woman,17,2022-04-04,No,Work Departure,0,1,0,False,Spring,1,No,9
Horta-Guinardó,Monday,4,15,Woman,56,2022-04-04,No,Work Departure,0,0,1,False,Spring,1,No,9
Sant Martí,Monday,4,17,Woman,76,2022-04-04,No,Work Departure,0,0,1,False,Spring,2,No,9
Horta-Guinardó,Monday,4,17,Woman,25,2022-04-04,No,Work Departure,0,0,1,False,Spring,2,No,9
Eixample,Monday,4,17,Woman,56,2022-04-04,No,Work Departure,0,0,1,False,Spring,2,No,9
Gràcia,Monday,4,18,Man,52,2022-04-04,No,Afternoon,0,0,1,False,Spring,2,No,7
Eixample,Monday,4,18,Man,28,2022-04-04,No,Afternoon,0,0,1,False,Spring,2,No,7
Eixample,Monday,4,18,Woman,75,2022-04-04,No,Afternoon,0,0,1,False,Spring,2,No,7
Eixample,Monday,4,19,Man,31,2022-04-04,No,Afternoon,0,1,0,False,Spring,2,No,7
Sants-Montjuïc,Monday,4,19,Woman,70,2022-04-04,No,Afternoon,0,0,1,False,Spring,2,No,7
Sants-Montjuïc,Monday,4,21,Man,18,2022-04-04,No,Afternoon,0,0,1,False,Spring,1,No,7
Sarrià-Sant Gervasi,Monday,4,21,Woman,4,2022-04-04,No,Afternoon,0,1,0,False,Spring,1,No,7
Eixample,Monday,4,22,Man,31,2022-04-04,No,Leisure,0,0,1,False,Spring,1,No,2
Eixample,Monday,4,22,Man,37,2022-04-04,No,Leisure,0,0,1,False,Spring,1,No,2
Sant Martí,Tuesday,4,8,Man,22,2022-04-05,No,Work Entrance,0,1,0,False,Spring,2,No,7
Sant Martí,Tuesday,4,8,Man,34,2022-04-05,No,Work Entrance,0,1,0,False,Spring,2,No,7
